title,link,main_category,rating,reviews,website,phone,address
Siêu thị T-Mart Cầu Diễn,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+T-Mart+C%E1%BA%A7u+Di%E1%BB%85n/data=!4m7!3m6!1s0x313454ea7f175cf5:0x20a73b7869b59e36!8m2!3d21.0424917!4d105.75837!16s%2Fg%2F11hb64hqvz!19sChIJ9VwXf-pUNDERNp61aXg7pyA?authuser=0&hl=en&rclk=1,Hypermarket,4,461,,0789 388 989,"Siêu thị T-Mart Cầu Diễn, 39 Phúc Diễn, Bắc Từ Liêm, Hà Nội"
Siêu Thị Vintal Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Vintal+Mart/data=!4m7!3m6!1s0x313455cdbdf227d5:0x6dab54c651555e12!8m2!3d21.0310461!4d105.7598809!16s%2Fg%2F11q2x2mf02!19sChIJ1Sfyvc1VNDEREl5VUcZUq20?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu Thị Vintal Mart, Chung cư Iris Garden, Số 30 Phố Trần Hữu Dực Phường Mỹ Đình, Từ Liêm, Hà Nội"
G-Mart,https://www.google.com/maps/place/G-Mart/data=!4m7!3m6!1s0x3134531a3a5b7c59:0x68417c9cb5c6713b!8m2!3d21.0120832!4d105.7754497!16s%2Fg%2F11h080jfgk!19sChIJWXxbOhpTNDERO3HGtZx8QWg?authuser=0&hl=en&rclk=1,Variety store,4.3,15,,024 6686 2244,"2Q6G+R5P G-Mart, Mễ Trì, Nam Từ Liêm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x313454b0d115a097:0x7f17d4be71bba0d3!8m2!3d21.0325704!4d105.7709421!16s%2Fg%2F11jcj3dh1b!19sChIJl6AV0bBUNDER06C7cb7UF38?authuser=0&hl=en&rclk=1,Supermarket,4.2,15,,024 7106 6866,"WinMart+, Số 86 Ng. 20 Đ. Mỹ Đình, Mỹ Đình, Nam Từ Liêm, Hà Nội 12014"
Siêu thị đồ Thái Lan,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%91%E1%BB%93+Th%C3%A1i+Lan/data=!4m7!3m6!1s0x313454b8d37ad161:0x5e25f9c9e417d1c5!8m2!3d21.0367702!4d105.7638622!16s%2Fg%2F11c0xqz_kr!19sChIJYdF607hUNDERxdEX5Mn5JV4?authuser=0&hl=en&rclk=1,Supermarket,4,6,,0903 224 768,"2QP7+PG5 Siêu thị đồ Thái Lan, Cầu Diễn, Từ Liêm, Hà Nội"
Siêu Thi Thực Phẩm Mipec,https://www.google.com/maps/place/Si%C3%AAu+Thi+Th%E1%BB%B1c+Ph%E1%BA%A9m+Mipec/data=!4m7!3m6!1s0x3135ab067338589f:0xaee609298cd3ad53!8m2!3d21.03722!4d105.7869508!16s%2Fg%2F11sryh6__n!19sChIJn1g4cwarNTERU63TjCkJ5q4?authuser=0&hl=en&rclk=1,Supermarket,,,https://sieu-thi-thuc-pham-mipec.business.site/?utm_source=gmb&utm_medium=referral,,"Siêu Thi Thực Phẩm Mipec, 122 Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 100000"
VilcoMart24h Mễ Trì Thượng,https://www.google.com/maps/place/VilcoMart24h+M%E1%BB%85+Tr%C3%AC+Th%C6%B0%E1%BB%A3ng/data=!4m7!3m6!1s0x3134539b4059092f:0x171a1763577034a4!8m2!3d21.0044119!4d105.7783081!16s%2Fg%2F11vcrbvgxt!19sChIJLwlZQJtTNDERpDRwV2MXGhc?authuser=0&hl=en&rclk=1,Supermarket,5,2,,0967 879 858,"VilcoMart24h Mễ Trì Thượng, 21-BT4 P. Mễ Trì Thượng, Mễ Trì, Nam Từ Liêm, Hà Nội 100000"
Good Mart - 조은 마트,https://www.google.com/maps/place/Good+Mart+-+%EC%A1%B0%EC%9D%80+%EB%A7%88%ED%8A%B8/data=!4m7!3m6!1s0x313455f4d00c88a3:0xbe39418bd10dac4d!8m2!3d21.016744!4d105.7732863!16s%2Fg%2F11txgyzw3s!19sChIJo4gM0PRVNDERTawN0YtBOb4?authuser=0&hl=en&rclk=1,Supermarket,5,9,https://www.facebook.com/everythinggood9180,0977 634 294,"Good Mart - 조은 마트, 9 Ngõ 180 Đường Đình Thôn, Mỹ Đình, Nam Từ Liêm, Hà Nội 100000"
Siêu Thị WonMart Hàm Nghi,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+WonMart+H%C3%A0m+Nghi/data=!4m7!3m6!1s0x3134550e7597d4df:0xc31a068f84b0f992!8m2!3d21.0354769!4d105.768159!16s%2Fg%2F11v037ynqs!19sChIJ39SXdQ5VNDERkvmwhI8GGsM?authuser=0&hl=en&rclk=1,Supermarket,,,https://wonmarthanoi.vn/,0869 899 819,"Siêu Thị WonMart Hàm Nghi, KĐT HD Mon City, Ng. 2 P. Hàm Nghi, Mỹ Đình, Nam Từ Liêm, Hà Nội 100000"
WinMart,https://www.google.com/maps/place/WinMart/data=!4m7!3m6!1s0x3135ab78422e30ab:0x22d24c1efb3ac4ec!8m2!3d21.0358655!4d105.759757!16s%2Fg%2F11fy7gzwwz!19sChIJqzAuQnirNTER7MQ6-x5M0iI?authuser=0&hl=en&rclk=1,Grocery store,4.2,487,http://winmart.vn/,024 7106 6866,"12006 Hà Nội, Từ Liêm, P. Hàm Nghi, Tầng 1 và 2. Tòa A1. KCH Vinhomes Gardenia WinMart"
HappyMart - Siêu Thị Tiện Ích,https://www.google.com/maps/place/HappyMart+-+Si%C3%AAu+Th%E1%BB%8B+Ti%E1%BB%87n+%C3%8Dch/data=!4m7!3m6!1s0x313455e453ccb721:0xb22c80129da3d848!8m2!3d21.0313832!4d105.7730552!16s%2Fg%2F11rxpl9h76!19sChIJIbfMU-RVNDERSNijnRKALLI?authuser=0&hl=en&rclk=1,Supermarket,5,5,https://www.facebook.com/happy.mart.sieu.thi.mini,0374 289 001,"HappyMart - Siêu Thị Tiện Ích, 27 Ng. 20 Đ. Mỹ Đình, Mỹ Đình, Từ Liêm, Hà Nội"
K-Market Golden palace,https://www.google.com/maps/place/K-Market+Golden+palace/data=!4m7!3m6!1s0x313453d62037af15:0x1e77fb7a79b0508e!8m2!3d21.0119006!4d105.7750933!16s%2Fg%2F11pdy66x81!19sChIJFa83INZTNDERjlCweXr7dx4?authuser=0&hl=en&rclk=1,Supermarket,2.8,5,http://kmarketvina.com/landing.html,024 6295 1264,"K-Market Golden palace, 99 Đ. Mễ Trì, Mễ Trì, Nam Từ Liêm, Hà Nội"
"Khu văn phòng nhà ở và Liền kề phú diễn, Phú Diễn Land","https://www.google.com/maps/place/Khu+v%C4%83n+ph%C3%B2ng+nh%C3%A0+%E1%BB%9F+v%C3%A0+Li%E1%BB%81n+k%E1%BB%81+ph%C3%BA+di%E1%BB%85n,+Ph%C3%BA+Di%E1%BB%85n+Land/data=!4m7!3m6!1s0x313455e38070cb7d:0x928d2d7ebcee4043!8m2!3d21.0577686!4d105.7639891!16s%2Fg%2F11j5gblfv2!19sChIJfctwgONVNDERQ0DuvH4tjZI?authuser=0&hl=en&rclk=1",Supermarket,,,,,"3Q57+4H5 Khu văn phòng nhà ở và Liền kề phú diễn, Phú Diễn Land, Ngõ 291 Đường Phú Diễn, Phú Diễn, Bắc Từ Liêm, Hà Nội"
Tops Market Hà Đông,https://www.google.com/maps/place/Tops+Market+H%C3%A0+%C4%90%C3%B4ng/data=!4m7!3m6!1s0x3135adfc25f7d417:0x1c8ecb2fd27eedc6!8m2!3d20.9790028!4d105.7856875!16s%2Fg%2F11jb3_m6zv!19sChIJF9T3JfytNTERxu1-0i_Ljhw?authuser=0&hl=en&rclk=1,Supermarket,4.2,1597,http://topsmarket.vn/,024 3352 5888,"Tops Market Hà Đông, 102 Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội 12110"
DuMartThaiLand 35B/12 Hàm Nghi,https://www.google.com/maps/place/DuMartThaiLand+35B%2F12+H%C3%A0m+Nghi/data=!4m7!3m6!1s0x313454bf30463593:0x3e0a830ae8fd630e!8m2!3d21.0364695!4d105.7637533!16s%2Fg%2F11cs00z4z4!19sChIJkzVGML9UNDERDmP96AqDCj4?authuser=0&hl=en&rclk=1,Supermarket,4,20,,0903 224 768,"DuMartThaiLand 35B/12 Hàm Nghi, 12 P. Hàm Nghi, Cầu Diễn, Nam Từ Liêm, Hà Nội"
Siêu Thị Fami Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Fami+Mart/data=!4m7!3m6!1s0x3134536e5d2acaf7:0xf25d55a5f2b15731!8m2!3d21.0054746!4d105.7372946!16s%2Fg%2F11vcc4lzsq!19sChIJ98oqXW5TNDERMVex8qVVXfI?authuser=0&hl=en&rclk=1,Supermarket,5,4,,0988 396 822,"Siêu Thị Fami Mart, GS1, Vinhomes Smart City, Nam Từ Liêm, Hà Nội 100000"
Siêu thị Winmart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Winmart/data=!4m7!3m6!1s0x313455bffa76a863:0x15b99a284c78f30f!8m2!3d21.0490295!4d105.7488387!16s%2Fg%2F11sw2t0kt4!19sChIJY6h2-r9VNDERD_N4TCiauRU?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu thị Winmart, 35 Đ. Văn Tiến Dũng, Phúc Diễn, Từ Liêm, Hà Nội"
Siêu Thị Hqv Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Hqv+Mart/data=!4m7!3m6!1s0x313454bdc535c43f:0x452d8efe348dfec9!8m2!3d21.0327035!4d105.760639!16s%2Fg%2F11btrqxb5d!19sChIJP8Q1xb1UNDERyf6NNP6OLUU?authuser=0&hl=en&rclk=1,Grocery store,5,1,,024 3797 0531,"2QM6+37J Siêu Thị Hqv Mart, Khu Đô Thị Mỹ Đình 1, Cầu Diễn, Từ Liêm, Hà Nội"
SIÊU THỊ ONLINE 24 GIỜ,https://www.google.com/maps/place/SI%C3%8AU+TH%E1%BB%8A+ONLINE+24+GI%E1%BB%9C/data=!4m7!3m6!1s0x313454ac10000001:0x4a716a43a375b891!8m2!3d21.021026!4d105.7768893!16s%2Fg%2F11r9k5btc!19sChIJAQAAEKxUNDERkbh1o0NqcUo?authuser=0&hl=en&rclk=1,Store,,,,0976 344 808,"2QCG+CQ6 SIÊU THỊ ONLINE 24 GIỜ, Đình Thôn, Từ Liêm, Hà Nội"
Siêu thị KMART+,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+KMART%2B/data=!4m7!3m6!1s0x313455917fd1eadf:0x3ab1b4b98dcf9375!8m2!3d21.0417588!4d105.7602987!16s%2Fg%2F11k9nzlf43!19sChIJ3-rRf5FVNDERdZPPjbm0sTo?authuser=0&hl=en&rclk=1,Grocery store,,,,0985 109 219,"Siêu thị KMART+, 29/91 Đ. Cầu Diễn, Cầu Diễn, Bắc Từ Liêm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135acb84453be2d:0xf341537873a0786e!8m2!3d20.991352!4d105.795743!16s%2Fg%2F11gvz7ypy2!19sChIJLb5TRLisNTERbnigc3hTQfM?authuser=0&hl=en&rclk=1,Supermarket,4.1,28,,024 7106 6866,"WinMart+, Số 207 Lương Thế Vinh, phường, Nam Từ Liêm, Hà Nội 12011"
Hệ Thống Cửa Hàng Mẹ và Bé Bibo Mart - Thế Giới Đồ Sơ Sinh - Hồ Tùng Mậu,https://www.google.com/maps/place/H%E1%BB%87+Th%E1%BB%91ng+C%E1%BB%ADa+H%C3%A0ng+M%E1%BA%B9+v%C3%A0+B%C3%A9+Bibo+Mart+-+Th%E1%BA%BF+Gi%E1%BB%9Bi+%C4%90%E1%BB%93+S%C6%A1+Sinh+-+H%E1%BB%93+T%C3%B9ng+M%E1%BA%ADu/data=!4m7!3m6!1s0x313454c70a967f23:0x3518c748d686ff83!8m2!3d21.0406746!4d105.765172!16s%2Fg%2F11bxgztrs2!19sChIJI3-WCsdUNDERg_-G1kjHGDU?authuser=0&hl=en&rclk=1,Children's clothing store,3.8,45,https://bibomart.com.vn/,1800 6886,"Hệ Thống Cửa Hàng Mẹ và Bé Bibo Mart - Thế Giới Đồ Sơ Sinh - Hồ Tùng Mậu, 298 Đường Hồ Tùng Mậu, Cầu Diễn, Nam Từ Liêm, Việt Nam, Từ Liêm, Hà Nội 100000"
Vin+ khu nhà ở CBTW đảng,https://www.google.com/maps/place/Vin%2B+khu+nh%C3%A0+%E1%BB%9F+CBTW+%C4%91%E1%BA%A3ng/data=!4m7!3m6!1s0x313455d779875ef7:0x738cb4cbfe37229!8m2!3d21.032025!4d105.7526029!16s%2Fg%2F11fstdd8sr!19sChIJ916HeddVNDERKXLjv0zLOAc?authuser=0&hl=en&rclk=1,Supermarket,,,,,"2QJ3+R29 Vin+ khu nhà ở CBTW đảng, Unnamed Road, Xuân Phương, Từ Liêm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x313454bbc4b57dfd:0x527ad94de6b2c54!8m2!3d21.0320358!4d105.7663879!16s%2Fg%2F11f3_gsgdj!19sChIJ_X21xLtUNDERVCxr3pStJwU?authuser=0&hl=en&rclk=1,Supermarket,4,7,http://winmart.vn/,024 7106 6866,"WinMart+, 38 P. Cao Xuân Huy, Mỹ Đình, Nam Từ Liêm, Hà Nội"
Hà Đăng Mart,https://www.google.com/maps/place/H%C3%A0+%C4%90%C4%83ng+Mart/data=!4m7!3m6!1s0x3134f2eb1dad94af:0xef6214becf32642d!8m2!3d21.0153499!4d105.7823769!16s%2Fg%2F1tncqc7z!19sChIJr5StHevyNDERLWQyz74UYu8?authuser=0&hl=en&rclk=1,Supermarket,4.1,141,,024 2218 5692,"2Q8J+4XJ Hà Đăng Mart, Mễ Trì Hạ, Từ Liêm, Hà Nội"
Siêu Thị Điện Máy Pico,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+Pico/data=!4m7!3m6!1s0x3135acc634146537:0xe65c46cf10b3c914!8m2!3d20.9860097!4d105.7950597!16s%2Fg%2F11g6pp7fws!19sChIJN2UUNMasNTERFMmzEM9GXOY?authuser=0&hl=en&rclk=1,Hypermarket,4.1,179,https://pico.vn/,1900 6619,"Siêu Thị Điện Máy Pico, 346 đường Đ. Nguyễn Trãi, Phường Trung Văn - Quận, Nam Từ Liêm, Hà Nội 100000"
Siêu Thị Hà Trang,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+H%C3%A0+Trang/data=!4m7!3m6!1s0x3134536c1fcf165f:0x38780ab9835ebe9a!8m2!3d20.99939!4d105.7514!16s%2Fg%2F11hfjb1f1h!19sChIJXxbPH2xTNDERmr5eg7kKeDg?authuser=0&hl=en&rclk=1,Department store,,,,0985 833 020,"Siêu Thị Hà Trang, 266, Tây Mỗ, Quận, Nam Từ Liêm, Hà Nội"
"Thiết bị siêu thị 3A - Nhà cung cấp phụ kiện, thiết bị siêu thị toàn quốc","https://www.google.com/maps/place/Thi%E1%BA%BFt+b%E1%BB%8B+si%C3%AAu+th%E1%BB%8B+3A+-+Nh%C3%A0+cung+c%E1%BA%A5p+ph%E1%BB%A5+ki%E1%BB%87n,+thi%E1%BA%BFt+b%E1%BB%8B+si%C3%AAu+th%E1%BB%8B+to%C3%A0n+qu%E1%BB%91c/data=!4m7!3m6!1s0x31345561aa193d5f:0xdfec626dc26679b4!8m2!3d21.028156!4d105.7572703!16s%2Fg%2F11fl4kvgnj!19sChIJXz0ZqmFVNDERtHlmwm1i7N8?authuser=0&hl=en&rclk=1",Supermarket,5,1,https://thegioigiake.vn/,0986 889 570,"Thiết bị siêu thị 3A - Nhà cung cấp phụ kiện, thiết bị siêu thị toàn quốc, 348 P. Nguyễn Văn Giáp, Cầu Diễn, Nam Từ Liêm, Hà Nội 100000"
K-Market,https://www.google.com/maps/place/K-Market/data=!4m7!3m6!1s0x3135ab549477f09d:0x427830e50f1041c5!8m2!3d21.0182957!4d105.7839191!16s%2Fg%2F11b5zx6rln!19sChIJnfB3lFSrNTERxUEQD-UweEI?authuser=0&hl=en&rclk=1,Supermarket,4.2,295,http://facebook.com/kmarketvietnam,024 6265 2345,"K-Market, Keangnam Tower A, A103 Tầng 1, Dương Đình Nghệ, Mễ Trì, Nam Từ Liêm, Hà Nội"
HC Home Center Electronics,https://www.google.com/maps/place/HC+Home+Center+Electronics/data=!4m7!3m6!1s0x3135ab2cd3141aff:0x4262a32c522aa9de!8m2!3d21.0522839!4d105.7821041!16s%2Fg%2F1tf2zvyv!19sChIJ_xoU0yyrNTER3qkqUiyjYkI?authuser=0&hl=en&rclk=1,Electronics store,3.9,377,http://www.hc.com.vn/,1800 1788,"HC Home Center Electronics, 36 Phạm Văn Đồng, Khu đô thị Cổ Nhuế, Bắc Từ Liêm, Hà Nội"
Kmart,https://www.google.com/maps/place/Kmart/data=!4m7!3m6!1s0x3135adc0624d5ddf:0xaab13d709c7ab2dd!8m2!3d21.0116464!4d105.7859582!16s%2Fg%2F11qn0yh353!19sChIJ311NYsCtNTER3bJ6nHA9sao?authuser=0&hl=en&rclk=1,Supermarket,4.4,10,,,"2Q6P+M94 Kmart, P. Đỗ Đức Dục, Mễ Trì, Từ Liêm, Hà Nội"
Siêu thị mini PMart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+PMart/data=!4m7!3m6!1s0x313453601f971da1:0xac1f46046efee2e!8m2!3d21.0066415!4d105.7775803!16s%2Fg%2F11t4z7c6yl!19sChIJoR2XH2BTNDERLu7vRmD0wQo?authuser=0&hl=en&rclk=1,Outlet mall,,,,0916 525 118,"Siêu thị mini PMart, Thượng, Tầng 1 - CT2 - KĐT, Mễ Trì, Nam Từ Liêm, Hà Nội 10000"
Siêu Thị Điện Máy Công Nghiệp,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+C%C3%B4ng+Nghi%E1%BB%87p/data=!4m7!3m6!1s0x313455c41bfaf221:0x5007dbcad6fcf7ba!8m2!3d21.048209!4d105.739039!16s%2Fg%2F11tnvpgyp6!19sChIJIfL6G8RVNDERuvf81srbB1A?authuser=0&hl=en&rclk=1,Supermarket,5,4,https://sieuthidienmaycongnghiep.com/,,"Siêu Thị Điện Máy Công Nghiệp, Tu Liem, Đường CN 6, Số 8, Bắc Từ Liêm, Hà Nội"
OKIWI MART,https://www.google.com/maps/place/OKIWI+MART/data=!4m7!3m6!1s0x3134539383c87f85:0x763b54529e66dbe7!8m2!3d21.0062363!4d105.7698513!16s%2Fg%2F11kb3zr3bx!19sChIJhX_Ig5NTNDER59tmnlJUO3Y?authuser=0&hl=en&rclk=1,Supermarket,,,,,"2Q49+FWX OKIWI MART, Mỹ Đình Pearl, Mễ Trì, Từ Liêm, Hà Nội"
Siêu thị Anta Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Anta+Mart/data=!4m7!3m6!1s0x313453b50773b459:0x7e9f1bc3df1cd472!8m2!3d21.0055966!4d105.7372026!16s%2Fg%2F11kqb_nf6w!19sChIJWbRzB7VTNDERctQc38Mbn34?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu thị Anta Mart, S25 Tòa nhà GS1, Vinhomes Smart City, Nam Từ Liêm, Hà Nội"
C MART,https://www.google.com/maps/place/C+MART/data=!4m7!3m6!1s0x3134536037be06e7:0xfa5c86579a07dc85!8m2!3d20.991778!4d105.757063!16s%2Fg%2F11svhwznn3!19sChIJ5wa-N2BTNDERhdwHmleGXPo?authuser=0&hl=en&rclk=1,Supermarket,4,2,,,"C MART, Thăng long city ct1 Thăng long CITY, xóm Tháp, Nam Từ Liêm, Hà Nội"
Siêu thị Mẹ yêu con,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+M%E1%BA%B9+y%C3%AAu+con/data=!4m7!3m6!1s0x313455f567795a95:0xdd0dcf83e67da985!8m2!3d21.032065!4d105.753417!16s%2Fg%2F11jm_l4nr7!19sChIJlVp5Z_VVNDERhal95oPPDd0?authuser=0&hl=en&rclk=1,Supermarket,3.7,3,,0868 555 182,"Siêu thị Mẹ yêu con, Unnamed Road, Xuân Phương, Từ Liêm, Hà Nội"
Cửa hàng tiện ích H.A MART,https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+ti%E1%BB%87n+%C3%ADch+H.A+MART/data=!4m7!3m6!1s0x313455fb1fa15c8b:0x511c0efedb903a7a!8m2!3d21.0225064!4d105.7745044!16s%2Fg%2F11fvpwvd_n!19sChIJi1yhH_tVNDERejqQ2_4OHFE?authuser=0&hl=en&rclk=1,Supermarket,5,1,,,"Cửa hàng tiện ích H.A MART, 348 Đ. Mỹ Đình, Mỹ Đình, Từ Liêm, Hà Nội"
K-Market TT4,https://www.google.com/maps/place/K-Market+TT4/data=!4m7!3m6!1s0x3134555d003d0769:0xa64341f86b56ac4c!8m2!3d21.0169404!4d105.7797715!16s%2Fg%2F11t8gn43t6!19sChIJaQc9AF1VNDERTKxWa_hBQ6Y?authuser=0&hl=en&rclk=1,Supermarket,,,,024 3206 0260,"Hà Nội, Nam Từ Liêm, Mễ Trì, K-Market TT4"
Siêu thị Hàng Nhật Nội Địa,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+H%C3%A0ng+Nh%E1%BA%ADt+N%E1%BB%99i+%C4%90%E1%BB%8Ba/data=!4m7!3m6!1s0x31345518ec82cf05:0x5f87ed1d35952021!8m2!3d21.0354935!4d105.7620852!16s%2Fg%2F11j030xyd4!19sChIJBc-C7BhVNDERISCVNR3th18?authuser=0&hl=en&rclk=1,Supermarket,4.3,7,,,"Siêu thị Hàng Nhật Nội Địa, B17-03, Vinhomes Gardenia, Từ Liêm, Hà Nội"
Siêu thị mini Bill Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+Bill+Mart/data=!4m7!3m6!1s0x313454dcbc9ed57b:0x922395c14a81d5d!8m2!3d21.0515886!4d105.7635252!16s%2Fg%2F11ddzg2wdx!19sChIJe9WevNxUNDERXR2oFFw5Igk?authuser=0&hl=en&rclk=1,Grocery store,4.3,4,,,"Siêu thị mini Bill Mart, 199 K1A Cầu Diễn, Phú Diễn, Từ Liêm, Hà Nội"
K-Market 칼리다스,https://www.google.com/maps/place/K-Market+%EC%B9%BC%EB%A6%AC%EB%8B%A4%EC%8A%A4/data=!4m7!3m6!1s0x3135ab54fc6f54f5:0x8ca706485aa0426a!8m2!3d21.0164732!4d105.7847384!16s%2Fg%2F11f3n3psy4!19sChIJ9VRv_FSrNTERakKgWkgGp4w?authuser=0&hl=en&rclk=1,Supermarket,3.7,25,https://www.facebook.com/kmarketvietnam/,024 3837 8397,"2Q8M+HVQ K-Market 칼리다스, Keangnam, Từ Liêm, Hà Nội"
