title,link,main_category,rating,reviews,website,phone,address
Siêu thị FujiMart Lê Duẩn,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+FujiMart+L%C3%AA+Du%E1%BA%A9n/data=!4m7!3m6!1s0x3135ab8c9628a147:0x193c859fd7fca3c0!8m2!3d21.0184658!4d105.841183!16s%2Fg%2F11btrrzcb2!19sChIJR6EoloyrNTERwKP815-FPBk?authuser=0&hl=en&rclk=1,Supermarket,4.2,776,http://fujimart.vn/,024 3220 2431,"Siêu thị FujiMart Lê Duẩn, 142 Đ. Lê Duẩn, Khâm Thiên, Đống Đa, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ab9d4c3eebe3:0xb647cbd3cb27b196!8m2!3d21.02125!4d105.830071!16s%2Fg%2F11jct9n7b1!19sChIJ4-s-TJ2rNTERlrEny9PLR7Y?authuser=0&hl=en&rclk=1,Supermarket,4.3,28,https://winmart.vn/,024 7106 6866,"WinMart+, Đức Thức, 33-35 Ng. Quan Thổ 1, Phường Tôn, Đống Đa, Hà Nội 11511"
Siêu Thị Mini,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Mini/data=!4m7!3m6!1s0x3135ab99ef76fa1f:0x7057b9acfa28dd0f!8m2!3d21.0268294!4d105.8398175!16s%2Fg%2F11btrr3y3g!19sChIJH_p275mrNTERD90o-qy5V3A?authuser=0&hl=en&rclk=1,Supermarket,4.5,4,,024 3733 1503,"Siêu Thị Mini, 34 P. Trần Quý Cáp, Văn Miếu, Đống Đa, Hà Nội"
Siêu thị mini Unmart Trung Liệt,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+Unmart+Trung+Li%E1%BB%87t/data=!4m7!3m6!1s0x3135ab40bd7deef9:0x9e075c6d68f82005!8m2!3d21.010719!4d105.8198872!16s%2Fg%2F11lh50l667!19sChIJ-e59vUCrNTERBSD4aG1cB54?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0862 082 486,"Siêu thị mini Unmart Trung Liệt, Số 109 và, 111 P. Trung Liệt, Đống Đa, Hà Nội 10000"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135aba661001ebd:0xa9e8a07e1021ba3!8m2!3d21.0159479!4d105.8236086!16s%2Fg%2F11h_w47y0f!19sChIJvR4AYaarNTERoxsC4QeKngo?authuser=0&hl=en&rclk=1,Supermarket,4.3,18,https://winmart.vn/,024 7106 6866,"WinMart+, 16 P. Võ Văn Dũng, Chợ Dừa, Đống Đa, Hà Nội"
Sakuko Store Nguyễn Du,https://www.google.com/maps/place/Sakuko+Store+Nguy%E1%BB%85n+Du/data=!4m7!3m6!1s0x3135ab91d9d41ae9:0x867fe77d0d2a3743!8m2!3d21.0198085!4d105.844709!16s%2Fg%2F11dxdc46z5!19sChIJ6RrU2ZGrNTERQzcqDX3nf4Y?authuser=0&hl=en&rclk=1,Supermarket,4.2,114,http://sakukostore.com.vn/,024 6681 0606,"Sakuko Store Nguyễn Du, 76 P. Nguyễn Du, Trần Hưng Đạo, Hai Bà Trưng, Hà Nội"
Siêu thi tiện ích Hoàng Nam,https://www.google.com/maps/place/Si%C3%AAu+thi+ti%E1%BB%87n+%C3%ADch+Ho%C3%A0ng+Nam/data=!4m7!3m6!1s0x3135abc5795c78f5:0xa9cbbd0022eaabd3!8m2!3d21.0214341!4d105.8374478!16s%2Fg%2F11fktjgs2k!19sChIJ9XhcecWrNTER06vqIgC9y6k?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0904 683 690,"Siêu thi tiện ích Hoàng Nam, 86 Ng. Văn Chương 2, Văn Chương, Đống Đa, Hà Nội"
Siêu Thị Gia Đình,https://www.google.com/maps/place/Si%C3%AAu+Thi%CC%A3+Gia+%C4%90i%CC%80nh/data=!4m7!3m6!1s0x3135ab7f78b3a31b:0x29d0d8e86d564a55!8m2!3d21.0124242!4d105.8286909!16s%2Fg%2F11c54p2496!19sChIJG6OzeH-rNTERVUpWbejY0Ck?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu Thị Gia Đình, 119 P. Hồ Đắc Di, Nam Đồng, Đống Đa, Hà Nội"
Sakuko Store Thái Hà,https://www.google.com/maps/place/Sakuko+Store+Th%C3%A1i+H%C3%A0/data=!4m7!3m6!1s0x3135ab633544f423:0xbb2f9469c4e8b838!8m2!3d21.0148348!4d105.8171084!16s%2Fg%2F11c5g8t6y9!19sChIJI_RENWOrNTEROLjoxGmUL7s?authuser=0&hl=en&rclk=1,Supermarket,4,61,http://sakukostore.com.vn/,024 6681 0505,"Sakuko Store Thái Hà, 165 P. Thái Hà, Láng Hạ, Đống Đa, Hà Nội 116744"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ab6314d992d7:0x20661df4f3a13db6!8m2!3d21.0193784!4d105.8057499!16s%2Fg%2F11grc7_vdt!19sChIJ15LZFGOrNTERtj2h8_QdZiA?authuser=0&hl=en&rclk=1,Supermarket,4.3,55,http://winmart.vn/,024 7106 6866,"WinMart+, 129 P. Pháo Đài Láng, Láng Thượng, Đống Đa, Hà Nội"
Siêu thị Happy Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Happy+Mart/data=!4m7!3m6!1s0x3135ab65e08ccaff:0xe17f0df6d7da039f!8m2!3d21.0284651!4d105.8339796!16s%2Fg%2F11v4164tfm!19sChIJ_8qM4GWrNTERnwPa1_YNf-E?authuser=0&hl=en&rclk=1,Supermarket,5,10,,0913 035 383,"Siêu thị Happy Mart, 14 P. Phan Phù Tiên, Cát Linh, Đống Đa, Hà Nội"
Imart68 Siêu thi hàng nhập khẩu,https://www.google.com/maps/place/Imart68+Si%C3%AAu+thi+h%C3%A0ng+nh%E1%BA%ADp+kh%E1%BA%A9u/data=!4m7!3m6!1s0x3135ac825143a6b1:0x8e5ffc055f887359!8m2!3d21.0078456!4d105.8209106!16s%2Fg%2F11bccm219v!19sChIJsaZDUYKsNTERWXOIXwX8X44?authuser=0&hl=en&rclk=1,Supermarket,4.3,15,,0989 883 268,"Imart68 Siêu thi hàng nhập khẩu, C1 P. Thái Thịnh, Ngã Tư Sở, Đống Đa, Hà Nội"
Siêu thị Hà Thành,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+H%C3%A0+Th%C3%A0nh/data=!4m7!3m6!1s0x3135ad52b13a9013:0xdc26ab1f6aa62a52!8m2!3d21.0031503!4d105.8341198!16s%2Fg%2F11t52t7vl2!19sChIJE5A6sVKtNTERUiqmah-rJtw?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu thị Hà Thành, 123-C10 Phương Mai, Kim Liên, Đống Đa, Hà Nội"
Phúc Anh Smart World - 134 Thái Hà,https://www.google.com/maps/place/Ph%C3%BAc+Anh+Smart+World+-+134+Th%C3%A1i+H%C3%A0/data=!4m7!3m6!1s0x3135ab534a6c9bc1:0x4ab60470210947cc!8m2!3d21.0121888!4d105.821147!16s%2Fg%2F11hf05y99s!19sChIJwZtsSlOrNTERzEcJIXAEtko?authuser=0&hl=en&rclk=1,Electronics store,4,172,https://www.phucanh.vn/,024 3857 1919,"Phúc Anh Smart World - 134 Thái Hà, 134 P. Thái Hà, Trung Liệt, Đống Đa, Hà Nội"
Siêu thị WinMart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+WinMart/data=!4m7!3m6!1s0x3135abe5f76567db:0xb2e730f6fdb0304!8m2!3d21.0158238!4d105.8082315!16s%2Fg%2F11t__wh6pz!19sChIJ22dl9-WrNTERBAPbbw9zLgs?authuser=0&hl=en&rclk=1,Supermarket,3.9,17,https://winmart.vn/,,"Siêu thị WinMart, 19 P. Trúc Khê, Láng Hạ, Đống Đa, Hà Nội"
Siêu Thị Thailand 959,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Thailand+959/data=!4m7!3m6!1s0x3135ab99909d5ca1:0x56d59cc82f4c7646!8m2!3d21.0275507!4d105.8389642!16s%2Fg%2F11c5ssq_j7!19sChIJoVydkJmrNTERRnZML8ic1VY?authuser=0&hl=en&rclk=1,Supermarket,3.5,2,,0914 200 884,"Siêu Thị Thailand 959, 9B P. Ngô Sỹ Liên, Văn Miếu, Đống Đa, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac7c039dcbd5:0x5b6df1fe874143d8!8m2!3d21.002662!4d105.8344159!16s%2Fg%2F11hcj88cz2!19sChIJ1cudA3ysNTER2ENBh_7xbVs?authuser=0&hl=en&rclk=1,Supermarket,4,25,http://winmart.vn/,024 7106 6866,"WinMart+, Số 2 Ng. 167 Phương Mai, Kim Liên, Đống Đa, Hà Nội 11520"
Siêu thị SAKURA Kim Liên,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+SAKURA+Kim+Li%C3%AAn/data=!4m7!3m6!1s0x3135ad4893143179:0xfe6116b0bdd0b0ed!8m2!3d21.0064587!4d105.8353047!16s%2Fg%2F11ghnyb899!19sChIJeTEUk0itNTER7bDQvbAWYf4?authuser=0&hl=en&rclk=1,Supermarket,4.9,73,http://sakurastore.vn/,0985 321 840,"Siêu thị SAKURA Kim Liên, 135 P. Lương Định Của, Kim Liên, Đống Đa, Hà Nội 10000"
Siêu thị tự chọn *TH Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+t%E1%BB%B1+ch%E1%BB%8Dn+*TH+Mart/data=!4m7!3m6!1s0x3135ad4248a8bd99:0xc2a7082c6f13685!8m2!3d21.0016637!4d105.8204046!16s%2Fg%2F11v67mlh98!19sChIJmb2oSEKtNTERhTbxxoJwKgw?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0928 926 636,"2R2C+P56 Siêu thị tự chọn *TH Mart, Ngã Tư Sở, Đống Đa, Hà Nội"
Siêu thị FujiMart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+FujiMart/data=!4m7!3m6!1s0x3135ad212aea9119:0x6b9c8cfb6fc02c8!8m2!3d21.0054945!4d105.8219993!16s%2Fg%2F11r7qytqzy!19sChIJGZHqKiGtNTERyAL8ts_IuQY?authuser=0&hl=en&rclk=1,Supermarket,4.3,155,https://fujimart.vn/,024 3205 2324,"Siêu thị FujiMart, 324 P. Tây Sơn, Ngã Tư Sở, Đống Đa, Hà Nội"
Seika Mart,https://www.google.com/maps/place/Seika+Mart/data=!4m7!3m6!1s0x3135ac7f15a17799:0xf4aa788e2a6978cf!8m2!3d21.0075003!4d105.8332602!16s%2Fg%2F1hhjslg0z!19sChIJmXehFX-sNTERz3hpKo54qvQ?authuser=0&hl=en&rclk=1,Supermarket,4.1,480,,,"Seika Mart, 8 P.Phạm Ngọc Thạch, Trung Tự, Đống Đa, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ab43a1a7f3e5:0x4d8891c7cc19cb68!8m2!3d21.026874!4d105.8013212!16s%2Fg%2F11jnsghcf5!19sChIJ5fOnoUOrNTERaMsZzMeRiE0?authuser=0&hl=en&rclk=1,Supermarket,3.9,7,,024 7106 6866,"WinMart+, 79 Ng. 1194 Đ. Láng, Láng Thượng, Đống Đa, Hà Nội 11512"
H mart,https://www.google.com/maps/place/H+mart/data=!4m7!3m6!1s0x3135aba29544e7e5:0x2a063b9c65af29ab!8m2!3d21.0134688!4d105.8365356!16s%2Fg%2F11h5txkrfh!19sChIJ5edElaKrNTERqymvZZw7Bio?authuser=0&hl=en&rclk=1,Supermarket,5,2,,0913 646 488,"H mart, 279 Ngõ Chợ, Phương Liên, Đống Đa, Hà Nội"
BRGMart Giảng Võ,https://www.google.com/maps/place/BRGMart+Gi%E1%BA%A3ng+V%C3%B5/data=!4m7!3m6!1s0x3135ab7424e1b463:0xe65a1fad0c347f31!8m2!3d21.0314616!4d105.829661!16s%2Fg%2F11cnq4hjqj!19sChIJY7ThJHSrNTERMX80DK0fWuY?authuser=0&hl=en&rclk=1,Supermarket,4.1,320,https://brgshopping.vn/,024 3512 1056,"BRGMart Giảng Võ, 2B P. Giảng Võ, Chợ Dừa, Đống Đa, Hà Nội"
Siêu thị Online,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Online/data=!4m7!3m6!1s0x3135ab3c350439d5:0x976b10c38250e269!8m2!3d21.0182108!4d105.8370029!16s%2Fg%2F11jcccq9sk!19sChIJ1TkENTyrNTERaeJQgsMQa5c?authuser=0&hl=en&rclk=1,Store,,,http://www.facebook.com/sieuthionline.min,0932 222 690,"Siêu thị Online, 26/11/28 Ng. Chợ Khâm Thiên, Trung Phụng, Đống Đa, Hà Nội"
"Siêu thị Điện máy XANH Khâm Thiên, Đống Đa","https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH+Kh%C3%A2m+Thi%C3%AAn,+%C4%90%E1%BB%91ng+%C4%90a/data=!4m7!3m6!1s0x3135ab66a36e83db:0x551a12c5246ef5a9!8m2!3d21.0191731!4d105.8339831!16s%2Fg%2F11fnpm4404!19sChIJ24Nuo2arNTERqfVuJMUSGlU?authuser=0&hl=en&rclk=1",Electronics store,4.5,50,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH Khâm Thiên, Đống Đa, 211 P. Khâm Thiên, Thổ Quan, Đống Đa, Hà Nội 10000"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135abf71dda2efb:0x500b8155e5a42eb2!8m2!3d21.0141284!4d105.8349605!16s%2Fg%2F11f5nckfxg!19sChIJ-y7aHferNTERsi6k5VWBC1A?authuser=0&hl=en&rclk=1,Supermarket,4.1,25,,024 7106 6866,"WinMart+, 116 đường Đ. Đê La Thành, Phương Liên, Đống Đa, Hà Nội 11522"
Siêu Thị Bích Hà,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+B%C3%ADch+H%C3%A0/data=!4m7!3m6!1s0x3135ab20a26aad4b:0xaf5397e32911b257!8m2!3d21.0190668!4d105.8357989!16s%2Fg%2F11bcclqj54!19sChIJS61qoiCrNTERV7IRKeOXU68?authuser=0&hl=en&rclk=1,Home goods store,4.3,3,http://www.bichha.vn/,0388 139 527,"Siêu Thị Bích Hà, 153 P. Khâm Thiên, Thổ Quan, Đống Đa, Hà Nội 11525"
"Siêu thị Điện máy XANH Tôn Đức Thắng, Đống Đa","https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH+T%C3%B4n+%C4%90%E1%BB%A9c+Th%E1%BA%AFng,+%C4%90%E1%BB%91ng+%C4%90a/data=!4m7!3m6!1s0x3135ab9d0f6d9ef1:0x633387b9202da9f7!8m2!3d21.0218434!4d105.8316375!16s%2Fg%2F11fqzc2zrj!19sChIJ8Z5tD52rNTER96ktILmHM2M?authuser=0&hl=en&rclk=1",Electronics store,4.5,19,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH Tôn Đức Thắng, Đống Đa, 205 P. Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội 10000"
Siêu Thị Sao Hà Nội,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Sao+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x3135ab9e2e115555:0x64fc6210f9098635!8m2!3d21.0292841!4d105.8296949!16s%2Fg%2F11fr3l5vd9!19sChIJVVURLp6rNTERNYYJ-RBi_GQ?authuser=0&hl=en&rclk=1,Grocery store,,,,,"Siêu Thị Sao Hà Nội, 36 P. Cát Linh, Cát Linh, Hoàn Kiếm, Hà Nội"
Mediamart Láng Hạ,https://www.google.com/maps/place/Mediamart+L%C3%A1ng+H%E1%BA%A1/data=!4m7!3m6!1s0x3135abdc18b626a9:0x9d51f4ff9c19e8ad!8m2!3d21.0153855!4d105.8138139!16s%2Fg%2F11tnfvqy6v!19sChIJqSa2GNyrNTERregZnP_0UZ0?authuser=0&hl=en&rclk=1,Supermarket,3.6,9,https://mediamart.vn/,0936 066 180,"Mediamart Láng Hạ, 26 P. Láng Hạ, Láng Hạ, Đống Đa, Hà Nội 10000"
Hàng nội địa nhật,https://www.google.com/maps/place/H%C3%A0ng+n%E1%BB%99i+%C4%91%E1%BB%8Ba+nh%E1%BA%ADt/data=!4m7!3m6!1s0x3135aba93c2d1c61:0x47637ea9649afd23!8m2!3d21.0243053!4d105.830572!16s%2Fg%2F11fl46371m!19sChIJYRwtPKmrNTERI_2aZKl-Y0c?authuser=0&hl=en&rclk=1,Supermarket,,,,0968 165 066,"Hàng nội địa nhật, 68 Ng. Thịnh Hào 1, Hàng Bột, Đống Đa, Hà Nội"
Rose shop,https://www.google.com/maps/place/Rose+shop/data=!4m7!3m6!1s0x3135add27d0e9221:0x80a9cf6504567321!8m2!3d21.0061742!4d105.8281588!16s%2Fg%2F11hyyl9pnf!19sChIJIZIOfdKtNTERIXNWBGXPqYA?authuser=0&hl=en&rclk=1,Supermarket,,,,0932 379 616,"Rose shop, 95 ngõ chùa quỳnh, Trung Liệt, Đống Đa, Hà Nội 100000"
Kids Plaza,https://www.google.com/maps/place/Kids+Plaza/data=!4m7!3m6!1s0x3135ac83c7c03537:0xd3ce90de6dadc4e9!8m2!3d21.0061731!4d105.8222008!16s%2Fg%2F11xf5613w!19sChIJNzXAx4OsNTER6cStbd6QztM?authuser=0&hl=en&rclk=1,Baby store,4.2,300,http://www.kidsplaza.vn/,024 6675 7395,"Kids Plaza, 20 P. Thái Thịnh, Ngã Tư Sở, Đống Đa, Hà Nội 100000"
"Mart96 - Siêu thị tiện ích Nhật, Pháp, Úc","https://www.google.com/maps/place/Mart96+-+Si%C3%AAu+th%E1%BB%8B+ti%E1%BB%87n+%C3%ADch+Nh%E1%BA%ADt,+Ph%C3%A1p,+%C3%9Ac/data=!4m7!3m6!1s0x3135ab7e52ddf355:0x840d2d5733076345!8m2!3d21.0127196!4d105.8263277!16s%2Fg%2F11bv2ky9tc!19sChIJVfPdUn6rNTERRWMHM1ctDYQ?authuser=0&hl=en&rclk=1",Convenience store,4.5,2,http://mart96.com/,0964 328 868,"Mart96 - Siêu thị tiện ích Nhật, Pháp, Úc, 96 P. Tây Sơn, Quang Trung, Đống Đa, Hà Nội"
Supermarket Electric Pico,https://www.google.com/maps/place/Supermarket+Electric+Pico/data=!4m7!3m6!1s0x3135ab9d33f5f6c1:0xabe31a39ff332353!8m2!3d21.0212602!4d105.8309596!16s%2Fg%2F11cjkvtd24!19sChIJwfb1M52rNTERUyMz_zka46s?authuser=0&hl=en&rclk=1,Electronics store,3.9,326,https://pico.vn/,1900 6619,"Supermarket Electric Pico, 240 P. Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội 100000"
B22 Kim Liên,https://www.google.com/maps/place/B22+Kim+Li%C3%AAn/data=!4m7!3m6!1s0x3135ac7f1a35737b:0xb1c656ffda14cc05!8m2!3d21.0070473!4d105.8332276!16s%2Fg%2F11gc9h0hmm!19sChIJe3M1Gn-sNTERBcwU2v9WxrE?authuser=0&hl=en&rclk=1,Supermarket,4.5,10,,,"2R4M+R79 B22 Kim Liên, Kim Liên, Đống Đa, Hà Nội"
WinMart,https://www.google.com/maps/place/WinMart/data=!4m7!3m6!1s0x3135ac7b06e77cb5:0x561d6c6f1f95a15e!8m2!3d20.9997942!4d105.8374048!16s%2Fg%2F11b6gppg7y!19sChIJtXznBnusNTERXqGVH29sHVY?authuser=0&hl=en&rclk=1,Supermarket,4.2,458,http://winmart.vn/,024 7106 6866,"WinMart, HH2 - Meco Complex, Tầng 1, Toà, Ng. 102 Đ. Trường Chinh, Phương Đình, Đống Đa, Hà Nội"
Phong Lan Tiến Phúc,https://www.google.com/maps/place/Phong+Lan+Ti%E1%BA%BFn+Ph%C3%BAc/data=!4m7!3m6!1s0x3135ad0288d44921:0xdfcfc6085dc71f8e!8m2!3d21.0157884!4d105.8284155!16s%2Fg%2F11cnc8pvyw!19sChIJIUnUiAKtNTERjh_HXQjGz98?authuser=0&hl=en&rclk=1,Supermarket,5,2,https://www.facebook.com/phonglantienphuc102/,0989 673 401,"Phong Lan Tiến Phúc, Số 58 Ngõ 123, Bằng A, Hà Nội 112133"
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x3135ab855ce409cb:0x38d717b39327f2cc!8m2!3d21.0187419!4d105.8393797!16s%2Fg%2F11gh03l7mv!19sChIJywnkXIWrNTERzPInk7MX1zg?authuser=0&hl=en&rclk=1,Grocery store,4.6,14,http://vinmart.com/,0901 750 859,"Hà Nội, Đống Đa, Khâm Thiên, Ng. Chợ Khâm Thiên, VinMart+"
Supermarket Tennis,https://www.google.com/maps/place/Supermarket+Tennis/data=!4m7!3m6!1s0x3135ab78594cde37:0x4670e6a636eef419!8m2!3d21.01163!4d105.8259005!16s%2Fg%2F11bwy_929c!19sChIJN95MWXirNTERGfTuNqbmcEY?authuser=0&hl=en&rclk=1,Tennis store,4.4,22,http://sieuthitennis.com/,0936 194 194,"Supermarket Tennis, 101 P. Tây Sơn, Quang Trung, Đống Đa, Hà Nội 115070"
Siêu thị Mẹ và Bé ERAHOUSE,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+M%E1%BA%B9+v%C3%A0+B%C3%A9+ERAHOUSE/data=!4m7!3m6!1s0x3135ab7fabc6595b:0xa2462059fd291d35!8m2!3d21.0126939!4d105.8265516!16s%2Fg%2F1tdntc6s!19sChIJW1nGq3-rNTERNR0p_VkgRqI?authuser=0&hl=en&rclk=1,Store,,,,024 3533 1973,"Siêu thị Mẹ và Bé ERAHOUSE, 43 P. Tây Sơn, Quang Trung, Đống Đa, Hà Nội"
An Đông - Siêu thị bếp nhập khẩu,https://www.google.com/maps/place/An+%C4%90%C3%B4ng+-+Si%C3%AAu+th%E1%BB%8B+b%E1%BA%BFp+nh%E1%BA%ADp+kh%E1%BA%A9u/data=!4m7!3m6!1s0x3135aba0504214fd:0xb3965bb121f3637e!8m2!3d21.0192525!4d105.8356489!16s%2Fg%2F11g0sqsgvd!19sChIJ_RRCUKCrNTERfmPzIbFblrM?authuser=0&hl=en&rclk=1,Kitchen furniture store,5,1,,0989 699 126,"An Đông - Siêu thị bếp nhập khẩu, 200 P. Khâm Thiên, Khâm Thiên, Đống Đa, Hà Nội 100000"
