title,link,main_category,rating,reviews,website,phone,address
T - Mart,https://www.google.com/maps/place/T+-+Mart/data=!4m7!3m6!1s0x3135aad4c8723c11:0xd738b26242e61830!8m2!3d21.0644867!4d105.7827622!16s%2Fg%2F11c1n9jk_c!19sChIJETxyyNSqNTERMBjmQmKyONc?authuser=0&hl=en&rclk=1,Convenience store,3,26,,0917 749 526,"T - Mart, Tầng 1 - đơn nguyên A – tòa nhà OCT1 – khu đô thị Resco- Xuân Đỉnh, Phường Cổ Nhuế 2, Phạm Văn Đồng, Cổ Nhuế, Bắc Từ Liêm, Hà Nội"
Siêu Thị KaiMart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+KaiMart/data=!4m7!3m6!1s0x3135abc6ff0183cf:0x36a2d76099ab509b!8m2!3d21.0648232!4d105.7983288!16s%2Fg%2F11hhnwpd5k!19sChIJz4MB_8arNTERm1CrmWDXojY?authuser=0&hl=en&rclk=1,Supermarket,5,3,,0879 726 789,"Siêu Thị KaiMart, Chung cư Horizon Tower N03 T3, Xuân Đỉnh, Từ Liêm, Hà Nội 100000"
Siêu thị Thành Đô,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Th%C3%A0nh+%C4%90%C3%B4/data=!4m7!3m6!1s0x31345516158db37d:0x13cf810ce166ed40!8m2!3d21.0409419!4d105.7648778!16s%2Fg%2F11sdn107cj!19sChIJfbONFRZVNDERQO1m4QyBzxM?authuser=0&hl=en&rclk=1,Supermarket,4,125,,,"Siêu thị Thành Đô, 306 Đ. Hồ Tùng Mậu, Cầu Diễn, Bắc Từ Liêm, Hà Nội"
Siêu Thị Điện Máy Công Nghiệp,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+C%C3%B4ng+Nghi%E1%BB%87p/data=!4m7!3m6!1s0x313455c41bfaf221:0x5007dbcad6fcf7ba!8m2!3d21.048209!4d105.739039!16s%2Fg%2F11tnvpgyp6!19sChIJIfL6G8RVNDERuvf81srbB1A?authuser=0&hl=en&rclk=1,Supermarket,5,4,https://sieuthidienmaycongnghiep.com/,,"Siêu Thị Điện Máy Công Nghiệp, Tu Liem, Đường CN 6, Số 8, Bắc Từ Liêm, Hà Nội"
Siêu thị mini Bill Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+Bill+Mart/data=!4m7!3m6!1s0x313454dcbc9ed57b:0x922395c14a81d5d!8m2!3d21.0515886!4d105.7635252!16s%2Fg%2F11ddzg2wdx!19sChIJe9WevNxUNDERXR2oFFw5Igk?authuser=0&hl=en&rclk=1,Grocery store,4.3,4,,,"Siêu thị mini Bill Mart, 199 K1A Cầu Diễn, Phú Diễn, Từ Liêm, Hà Nội"
Điện máy xanh D32,https://www.google.com/maps/place/%C4%90i%C3%AA%CC%A3n+ma%CC%81y+xanh+D32/data=!4m7!3m6!1s0x31345593ababe26b:0x184682e939ac13d5!8m2!3d21.0423507!4d105.7584465!16s%2Fg%2F11h5rf6jck!19sChIJa-Krq5NVNDER1ROsOemCRhg?authuser=0&hl=en&rclk=1,Discount supermarket,4,1,http://dienmayxanh.com/,,"2QR5+W9W Điện máy xanh D32, Phúc Diễn, Bắc Từ Liêm, Hà Nội"
Supermarket MH,https://www.google.com/maps/place/Supermarket+MH/data=!4m7!3m6!1s0x313454bdc51d9503:0xcc14e296acdd93bf!8m2!3d21.0325177!4d105.7605273!16s%2Fg%2F11c6dz4dhz!19sChIJA5Udxb1UNDERv5PdrJbiFMw?authuser=0&hl=en&rclk=1,Supermarket,5,1,,,"2QM6+262 Supermarket MH, Cầu Diễn, Từ Liêm, Hà Nội"
ONGBAMART - siêu thị người già (cơ sở 2),https://www.google.com/maps/place/ONGBAMART+-+si%C3%AAu+th%E1%BB%8B+ng%C6%B0%E1%BB%9Di+gi%C3%A0+%28c%C6%A1+s%E1%BB%9F+2%29/data=!4m7!3m6!1s0x3134559fe553ced7:0xc51911615a4c1229!8m2!3d21.0576176!4d105.7445602!16s%2Fg%2F11ghsgxf4b!19sChIJ185T5Z9VNDERKRJMWmERGcU?authuser=0&hl=en&rclk=1,Supermarket,3.7,3,,0937 869 569,"ONGBAMART - siêu thị người già (cơ sở 2), Ngách 25/4 Phú Minh, Tổ dân phố Văn Trì, Từ Liêm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x31345586b0a280db:0x203a4ef8df2e0e28!8m2!3d21.0834267!4d105.7718019!16s%2Fg%2F11j438z9r6!19sChIJ24CisIZVNDERKA4u3_hOOiA?authuser=0&hl=en&rclk=1,Supermarket,4.8,5,http://vinmart.com/,,"WinMart+, 123 Hoàng Tăng Bí, Thuỵ Phương, Từ Liêm, Hà Nội"
Xanh Electronics Cau Dien,https://www.google.com/maps/place/Xanh+Electronics+Cau+Dien/data=!4m7!3m6!1s0x313454c1d51abda5:0x5cf61d7d3b782a21!8m2!3d21.0423402!4d105.7588871!16s%2Fg%2F11g71zd7yq!19sChIJpb0a1cFUNDERISp4O30d9lw?authuser=0&hl=en&rclk=1,Electronics store,4.4,674,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Xanh Electronics Cau Dien, 37 Đ. Cầu Diễn, Phúc Diễn, Bắc Từ Liêm, Hà Nội 10000"
Siêu Thị Htt Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Htt+Mart/data=!4m7!3m6!1s0x313454c17c764b9f:0x9e328ea1de9669d7!8m2!3d21.0444784!4d105.7619865!16s%2Fg%2F1jkw54ymt!19sChIJn0t2fMFUNDER12mW3qGOMp4?authuser=0&hl=en&rclk=1,Grocery store,,,,024 3837 0647,"Siêu Thị Htt Mart, 20 Đ. Phú Diễn, Cầu Diễn, Từ Liêm, Hà Nội"
Tùng Linh Mini mart,https://www.google.com/maps/place/T%C3%B9ng+Linh+Mini+mart/data=!4m7!3m6!1s0x3134554e0dbae4c5:0xda19a7f17da60943!8m2!3d21.0450053!4d105.7494325!16s%2Fg%2F11kj4xkf1j!19sChIJxeS6DU5VNDERQwmmffGnGdo?authuser=0&hl=en&rclk=1,Supermarket,,,,0367 801 462,"Tùng Linh Mini mart, Số 23 b ngõ 195, 23 b ngõ 195 Đ. Cầu Diễn, Phúc Diễn, Bắc Từ Liêm, Hà Nội"
WinMart,https://www.google.com/maps/place/WinMart/data=!4m7!3m6!1s0x3135ab78422e30ab:0x22d24c1efb3ac4ec!8m2!3d21.0358655!4d105.759757!16s%2Fg%2F11fy7gzwwz!19sChIJqzAuQnirNTER7MQ6-x5M0iI?authuser=0&hl=en&rclk=1,Grocery store,4.2,487,http://winmart.vn/,024 7106 6866,"12006 Hà Nội, Từ Liêm, P. Hàm Nghi, Tầng 1 và 2. Tòa A1. KCH Vinhomes Gardenia WinMart"
Siêu thị MYA MART,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+MYA+MART/data=!4m7!3m6!1s0x31345520a86226cf:0xb6183a36632d3f0!8m2!3d21.0315198!4d105.753044!16s%2Fg%2F11qn5xhz7s!19sChIJzyZiqCBVNDER8NMyZqODYQs?authuser=0&hl=en&rclk=1,Supermarket,,,,0903 244 898,"Siêu thị MYA MART, 22 Lô 5 Liền Kề chung cư báo nhân dân, đường Trịnh Văn Bô, Phường Xuân Phương, Từ Liêm, Hà Nội"
HC Home Center Head Quarters,https://www.google.com/maps/place/HC+Home+Center+Head+Quarters/data=!4m7!3m6!1s0x3135aad24ef5d1fd:0x415debed6b87481c!8m2!3d21.0692149!4d105.7859192!16s%2Fg%2F1pp2tyvw_!19sChIJ_dH1TtKqNTERHEiHa-3rXUE?authuser=0&hl=en&rclk=1,Electronics store,4.1,826,https://hc.com.vn/,1800 1788,"HC Home Center Head Quarters, 399 Phạm Văn Đồng, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội"
Siêu thị đồ Thái Lan,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%91%E1%BB%93+Th%C3%A1i+Lan/data=!4m7!3m6!1s0x313454b8d37ad161:0x5e25f9c9e417d1c5!8m2!3d21.0367702!4d105.7638622!16s%2Fg%2F11c0xqz_kr!19sChIJYdF607hUNDERxdEX5Mn5JV4?authuser=0&hl=en&rclk=1,Supermarket,4,6,,0903 224 768,"2QP7+PG5 Siêu thị đồ Thái Lan, Cầu Diễn, Từ Liêm, Hà Nội"
Plusmart 플러스마트(골드마크점),https://www.google.com/maps/place/Plusmart+%ED%94%8C%EB%9F%AC%EC%8A%A4%EB%A7%88%ED%8A%B8%28%EA%B3%A8%EB%93%9C%EB%A7%88%ED%81%AC%EC%A0%90%29/data=!4m7!3m6!1s0x31345508d2712f99:0xae41c4012ee404a1!8m2!3d21.044123!4d105.7679353!16s%2Fg%2F11kpy0sswm!19sChIJmS9x0ghVNDERoQTkLgHEQa4?authuser=0&hl=en&rclk=1,Supermarket,5,2,,0983 827 780,"Hà Nội, Từ Liêm, Phú Diễn, Goldmark City, Ng. 196 Đ. Hồ Tùng Mậu, Plusmart 플러스마트(골드마크점)"
T Mart Ngoại Giao Đoàn,https://www.google.com/maps/place/T+Mart+Ngo%E1%BA%A1i+Giao+%C4%90o%C3%A0n/data=!4m7!3m6!1s0x3135ab57b2cd810f:0xccbbe3c8aba81449!8m2!3d21.0676066!4d105.8018203!16s%2Fg%2F11gh_n5g92!19sChIJD4HNslerNTERSRSoq8jju8w?authuser=0&hl=en&rclk=1,Supermarket,4,24,,,"3R92+2PW T Mart Ngoại Giao Đoàn, Khu Ngoại giao đoàn, Từ Liêm, Hà Nội"
Co.op Food HN Green Star,https://www.google.com/maps/place/Co.op+Food+HN+Green+Star/data=!4m7!3m6!1s0x313455ffb25f9f81:0x11dac763acdaa4fb!8m2!3d21.0534819!4d105.7814483!16s%2Fg%2F11ghwvvxst!19sChIJgZ9fsv9VNDER-6TarGPH2hE?authuser=0&hl=en&rclk=1,Supermarket,4.6,7,http://facebook.com/coopfood.vn,,"3Q3J+9HW Co.op Food HN Green Star, Khu chung cư Green Stars, Từ Liêm, Hà Nội"
Vin+ khu nhà ở CBTW đảng,https://www.google.com/maps/place/Vin%2B+khu+nh%C3%A0+%E1%BB%9F+CBTW+%C4%91%E1%BA%A3ng/data=!4m7!3m6!1s0x313455d779875ef7:0x738cb4cbfe37229!8m2!3d21.032025!4d105.7526029!16s%2Fg%2F11fstdd8sr!19sChIJ916HeddVNDERKXLjv0zLOAc?authuser=0&hl=en&rclk=1,Supermarket,,,,,"2QJ3+R29 Vin+ khu nhà ở CBTW đảng, Unnamed Road, Xuân Phương, Từ Liêm, Hà Nội"
Siêu Thị Sàn Gỗ Hoàng Phát,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+S%C3%A0n+G%E1%BB%97+Ho%C3%A0ng+Ph%C3%A1t/data=!4m7!3m6!1s0x313454ec0f586c19:0xb996cb95dce39705!8m2!3d21.045349!4d105.7524379!16s%2Fg%2F1jkvvygrk!19sChIJGWxYD-xUNDERBZfj3JXLlrk?authuser=0&hl=en&rclk=1,Store,5,1,,024 8587 9080,"Siêu Thị Sàn Gỗ Hoàng Phát, 29 Phú Diễn, Phúc Diễn, Từ Liêm, Hà Nội"
Siêu Thị WonMart Hàm Nghi,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+WonMart+H%C3%A0m+Nghi/data=!4m7!3m6!1s0x3134550e7597d4df:0xc31a068f84b0f992!8m2!3d21.0354769!4d105.768159!16s%2Fg%2F11v037ynqs!19sChIJ39SXdQ5VNDERkvmwhI8GGsM?authuser=0&hl=en&rclk=1,Supermarket,,,https://wonmarthanoi.vn/,0869 899 819,"Siêu Thị WonMart Hàm Nghi, KĐT HD Mon City, Ng. 2 P. Hàm Nghi, Mỹ Đình, Nam Từ Liêm, Hà Nội 100000"
Máy Lão Hóa Rượu Gipwin,https://www.google.com/maps/place/M%C3%A1y+L%C3%A3o+H%C3%B3a+R%C6%B0%E1%BB%A3u+Gipwin/data=!4m7!3m6!1s0x3134551a705af399:0x81f15605670292a4!8m2!3d21.0912406!4d105.7852086!16s%2Fg%2F11h20f70dg!19sChIJmfNacBpVNDERpJICZwVW8YE?authuser=0&hl=en&rclk=1,Industrial supermarket,4.5,8,https://gipwin.com/,0976 106 066,"Máy Lão Hóa Rượu Gipwin, Ngõ 7 Đ. Đông Ngạc, Đông Ngạc, Bắc Từ Liêm, Hà Nội 100000"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x31345508a6278d61:0xa9cfbd2b97616bd5!8m2!3d21.0528932!4d105.7802667!16s%2Fg%2F11hzd1blj8!19sChIJYY0npghVNDER1Wthlyu9z6k?authuser=0&hl=en&rclk=1,Supermarket,4,30,http://winmart.vn/,024 7106 6866,"WinMart+, Tòa nhà B6, thuộc khối nhà ghép 21b6, 234 Phạm Văn Đồng, Cổ Nhuế, Bắc Từ Liêm, Hà Nội 11917"
HC Home Center Electronics,https://www.google.com/maps/place/HC+Home+Center+Electronics/data=!4m7!3m6!1s0x3135ab2cd3141aff:0x4262a32c522aa9de!8m2!3d21.0522839!4d105.7821041!16s%2Fg%2F1tf2zvyv!19sChIJ_xoU0yyrNTER3qkqUiyjYkI?authuser=0&hl=en&rclk=1,Electronics store,3.9,377,http://www.hc.com.vn/,1800 1788,"HC Home Center Electronics, 36 Phạm Văn Đồng, Khu đô thị Cổ Nhuế, Bắc Từ Liêm, Hà Nội"
