title,link,main_category,rating,reviews,website,phone,address
Siêu Thị Hapro Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Hapro+Mart/data=!4m7!3m6!1s0x3135ac08d8ac1be9:0xe13460f058ab1ff0!8m2!3d21.0013123!4d105.8612283!16s%2Fg%2F12mj_l7qw!19sChIJ6Rus2AisNTER8B-rWPBgNOE?authuser=0&hl=en&rclk=1,Supermarket,4.3,12,,,"Siêu Thị Hapro Mart, 105 P. Quỳnh Mai, Quỳnh Mai, Hai Bà Trưng, Hà Nội"
Điện Máy Xanh,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh/data=!4m7!3m6!1s0x3135ab7f1af006c7:0x9e7669053947ef3f!8m2!3d21.0091473!4d105.8507831!16s%2Fg%2F11h7fnlj8p!19sChIJxwbwGn-rNTERP-9HOQVpdp4?authuser=0&hl=en&rclk=1,Electronics store,4.5,99,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Điện Máy Xanh, 2 Đại Cồ Việt, Lê Đại Hành, Hai Bà Trưng, Hà Nội 10000"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac70c913e9eb:0x27218144197613c0!8m2!3d21.0019762!4d105.8424846!16s%2Fg%2F11dftfmz9z!19sChIJ6-kTyXCsNTERwBN2GUSBISc?authuser=0&hl=en&rclk=1,Supermarket,4.3,30,http://www.vinmart.com/,024 7106 6866,"WinMart+, Số 242 Ngỗ 132 Phố Lê Thanh Nghị, Bách Khoa, Hai Bà Trưng, Hà Nội 11616"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135abed8b1ca82f:0x38f0a000838c789c!8m2!3d21.0186096!4d105.8567974!16s%2Fg%2F11ck65fvk6!19sChIJL6gci-2rNTERnHiMgwCg8Dg?authuser=0&hl=en&rclk=1,Grocery store,4.1,69,http://winmart.vn/,024 7106 6866,"WinMart+, Số 17A P.Hàn Thuyên, Tổ 2, Hai Bà Trưng, Hà Nội 11611"
Occident Mart,https://www.google.com/maps/place/Occident+Mart/data=!4m7!3m6!1s0x3135ac04c388a0bd:0x2903406ab5c2d7cc!8m2!3d20.9959226!4d105.8688762!16s%2Fg%2F11c5558g3p!19sChIJvaCIwwSsNTERzNfCtWpAAyk?authuser=0&hl=en&rclk=1,Supermarket,4.4,18,,024 3201 2345,"Occident Mart, T6 Times City Building, SO - 05A, P. Minh Khai, Vĩnh Phú, Hai Bà Trưng, Hà Nội"
Siêu thị Điện Máy - Máy tính TIC,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+-+M%C3%A1y+t%C3%ADnh+TIC/data=!4m7!3m6!1s0x3135ac74f578b785:0x2ff1b9865332d7e!8m2!3d21.00337!4d105.8496052!16s%2Fg%2F1ptyjwfk3!19sChIJhbd49XSsNTERfi0zZZgb_wI?authuser=0&hl=en&rclk=1,Business to business service,,,http://www.tic.vn/,024 3628 3451,"Siêu thị Điện Máy - Máy tính TIC, 117 P. Lê Thanh Nghị, Bách Khoa, Hai Bà Trưng, Hà Nội"
BT Store Hợp Tác Kinh Doanh Chuỗi Siêu Thị,https://www.google.com/maps/place/BT+Store+H%E1%BB%A3p+T%C3%A1c+Kinh+Doanh+Chu%E1%BB%97i+Si%C3%AAu+Th%E1%BB%8B/data=!4m7!3m6!1s0x3135abfec9727069:0x553614f2264d1e!8m2!3d21.0093613!4d105.8554284!16s%2Fg%2F11rc4nvjw4!19sChIJaXByyf6rNTERHk0m8hQ2VQA?authuser=0&hl=en&rclk=1,Supermarket,,,,0901 179 696,"BT Store Hợp Tác Kinh Doanh Chuỗi Siêu Thị, 434 Trần Khát Chân, Phố Huế, Hai Bà Trưng, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac6c67d80af5:0xaea821767bb1f6af!8m2!3d20.991539!4d105.848858!16s%2Fg%2F11fz_s0tly!19sChIJ9QrYZ2ysNTERr_axe3YhqK4?authuser=0&hl=en&rclk=1,Supermarket,4.4,74,http://winmart.vn/,024 7106 6866,"WinMart+, Số 164 Trương Định, Hai Bà Trưng, Hà Nội 11617"
Siêu Thị Thiên Nhiên,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Thi%C3%AAn+Nhi%C3%AAn/data=!4m7!3m6!1s0x3135ada7ffd31ad7:0xc2c5c7f651b2fbd4!8m2!3d21.0027723!4d105.8699889!16s%2Fg%2F11jrg__rcd!19sChIJ1xrT_6etNTER1PuyUfbHxcI?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu Thị Thiên Nhiên, 806 P. Minh Khai, Thanh Lương, Hai Bà Trưng, Hà Nội"
Shopbabyfun Siêu thị mẹ và bé,https://www.google.com/maps/place/Shopbabyfun+Si%C3%AAu+th%E1%BB%8B+m%E1%BA%B9+v%C3%A0+b%C3%A9/data=!4m7!3m6!1s0x3135ac09b5eb04db:0xd9ea4dc8ea7f8949!8m2!3d21.0048553!4d105.8610333!16s%2Fg%2F1pxq9b4yy!19sChIJ2wTrtQmsNTERSYl_6shN6tk?authuser=0&hl=en&rclk=1,Shopping mall,3.8,8,https://shopbabyfun.com.vn/,024 6278 3521,"Shopbabyfun Siêu thị mẹ và bé, 112 P. Kim Ngưu, Thanh Nhàn, Hai Bà Trưng, Hà Nội 100000"
Siêu thị H7 Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+H7+Mart/data=!4m7!3m6!1s0x3135ad033dad374b:0xde938ca9a20b4d0c!8m2!3d20.994174!4d105.843206!16s%2Fg%2F11t2ssd167!19sChIJSzetPQOtNTERDE0LoqmMk94?authuser=0&hl=en&rclk=1,Supermarket,,,,,"XRVV+M78 Siêu thị H7 Mart, Ng. 259 P. Vọng, Phương Liệt, Hai Bà Trưng, Hà Nội"
Siêu Thị SIVIMART,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+SIVIMART/data=!4m7!3m6!1s0x3135ac75d4e481e5:0xeab5bd6ee2096f4e!8m2!3d21.0034742!4d105.8445107!16s%2Fg%2F11b7s_wbmf!19sChIJ5YHk1HWsNTERTm8J4m69teo?authuser=0&hl=en&rclk=1,Convenience store,2.9,22,,0899 550 511,"Siêu Thị SIVIMART, 2A P. Trần Đại Nghĩa, Bách Khoa, Hai Bà Trưng, Hà Nội"
Siêu Thị Mẹ & Bé,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+M%E1%BA%B9+%26+B%C3%A9/data=!4m7!3m6!1s0x3135ab8abbed683b:0x2bf4fb59c075eaf7!8m2!3d21.0084816!4d105.8512984!16s%2Fg%2F11bccm7knb!19sChIJO2jtu4qrNTER9-p1wFn79Cs?authuser=0&hl=en&rclk=1,Store,,,,024 6278 1594,"Siêu Thị Mẹ & Bé, 4 P. Bạch Mai, Cầu Dền, Hai Bà Trưng, Hà Nội"
Siêu Thị Bếp Vũ Sơn - Hai Bà Trưng,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+B%E1%BA%BFp+V%C5%A9+S%C6%A1n+-+Hai+B%C3%A0+Tr%C6%B0ng/data=!4m7!3m6!1s0x3135ac703d607d05:0x1af83b14413025fd!8m2!3d20.9986455!4d105.8616644!16s%2Fg%2F1pv26hn5s!19sChIJBX1gPXCsNTER_SUwQRQ7-Bo?authuser=0&hl=en&rclk=1,Kitchen supply store,4.4,7,http://bepvuson.vn/,0981 822 822,"Siêu Thị Bếp Vũ Sơn - Hai Bà Trưng, 300 P. Kim Ngưu, Minh Khai, Hai Bà Trưng, Hà Nội 100000"
Unik Mart,https://www.google.com/maps/place/Unik+Mart/data=!4m7!3m6!1s0x3135abb430e66cc1:0xc47f33df901d5f2b!8m2!3d21.0256032!4d105.8461774!16s%2Fg%2F11kbn9hq5w!19sChIJwWzmMLSrNTERK18dkN8zf8Q?authuser=0&hl=en&rclk=1,Supermarket,4.7,3,,,"Unik Mart, 49 P. Hai Bà Trưng, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac07b0ca49bd:0x672c12110522c5a3!8m2!3d21.0032022!4d105.8667205!16s%2Fg%2F11cjsjwtr8!19sChIJvUnKsAesNTERo8UiBRESLGc?authuser=0&hl=en&rclk=1,Supermarket,4.3,23,,024 7106 6866,"WinMart+, Tầng 1. tòa chung cư, 230 P. Lạc Trung, Thanh Lương, Hai Bà Trưng, Hà Nội 11623"
Ộp Mart - Siêu thị hàng Nhật,https://www.google.com/maps/place/%E1%BB%98p+Mart+-+Si%C3%AAu+th%E1%BB%8B+h%C3%A0ng+Nh%E1%BA%ADt/data=!4m7!3m6!1s0x3135ad863c92c0f3:0xbc76b7156cff9f8c!8m2!3d20.9994797!4d105.8532242!16s%2Fg%2F11nnmy9_l_!19sChIJ88CSPIatNTERjJ__bBW3drw?authuser=0&hl=en&rclk=1,Store,4.9,11,http://opmart.net/,0967 492 882,"Ộp Mart - Siêu thị hàng Nhật, 85 P. Bùi Ngọc Dương, p, Hai Bà Trưng, Hà Nội"
Dalat Mart,https://www.google.com/maps/place/Dalat+Mart/data=!4m7!3m6!1s0x3135ab21ba73301d:0x8ae8c04b70416ec4!8m2!3d21.020149!4d105.852156!16s%2Fg%2F11q91c5hx2!19sChIJHTBzuiGrNTERxG5BcEvA6Io?authuser=0&hl=en&rclk=1,Grocery store,4.1,14,https://www.facebook.com/Si%C3%AAu-th%E1%BB%8B-th%E1%BB%B1c-ph%E1%BA%A9m-sa%CC%A3ch-Dalat-mart-262548067990929/,0833 501 881,"Dalat Mart, 55 P. Hàng Bài, Hàng Bài, Hoàn Kiếm, Hà Nội"
Cinmart+,https://www.google.com/maps/place/Cinmart%2B/data=!4m7!3m6!1s0x3135ad7fabbdb08b:0x5300d13a535e5527!8m2!3d21.0009644!4d105.8720182!16s%2Fg%2F11j5lmq3rs!19sChIJi7C9q3-tNTERJ1VeUzrRAFM?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Cinmart+, 42 Vĩnh Tuy, Vĩnh Phú, Hai Bà Trưng, Hà Nội"
Siêu Thị Mộc Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+M%E1%BB%99c+Mart/data=!4m7!3m6!1s0x3135ad6d5e71d397:0x6ead8dd84815164b!8m2!3d20.9964372!4d105.863503!16s%2Fg%2F11kpz_s217!19sChIJl9NxXm2tNTERSxYVSNiNrW4?authuser=0&hl=en&rclk=1,Organic food store,,,https://minhnguyengroup.vn/,0931 452 288,"Siêu Thị Mộc Mart, 378 P. Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội 100000"
Dalat Mart,https://www.google.com/maps/place/Dalat+Mart/data=!4m7!3m6!1s0x3135ab8961518cfb:0xc69114866de586e0!8m2!3d21.0172329!4d105.8557941!16s%2Fg%2F11mtjx69fl!19sChIJ-4xRYYmrNTER4IblbYYUkcY?authuser=0&hl=en&rclk=1,Supermarket,4.3,30,,024 3978 2583,"Dalat Mart, 31 P. Lò Đúc, Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội"
Chloe's Mart,https://www.google.com/maps/place/Chloe%27s+Mart/data=!4m7!3m6!1s0x3135ab48d0559fb1:0xb21d7806355be939!8m2!3d21.0092605!4d105.8488888!16s%2Fg%2F11n_y_yyx8!19sChIJsZ9V0EirNTEROelbNQZ4HbI?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0788 883 456,"Chloe's Mart, 338 P. Bà Triệu, Lê Đại Hành, Hai Bà Trưng, Hà Nội 10000"
Siêu Thị Nhật Bản ShikiMart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Nh%E1%BA%ADt+B%E1%BA%A3n+ShikiMart/data=!4m7!3m6!1s0x3135ab169b3e5be3:0x44dce0e113ac92e3!8m2!3d21.0161882!4d105.8513787!16s%2Fg%2F11jkvz_3wm!19sChIJ41s-mxarNTER45KsE-Hg3EQ?authuser=0&hl=en&rclk=1,Hypermarket,4.3,15,http://shikimart.vn/,0967 779 666,"Siêu Thị Nhật Bản ShikiMart, 116 P. Huế, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội"
Siêu Thị Trà Vinatea,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Tr%C3%A0+Vinatea/data=!4m7!3m6!1s0x3135abf1704bb271:0x6f8b816a3a378350!8m2!3d21.0150307!4d105.8587905!16s%2Fg%2F11g0tlkcs3!19sChIJcbJLcPGrNTERUIM3OmqBi28?authuser=0&hl=en&rclk=1,Supermarket,4.4,5,http://vinatea.com.vn/,0938 225 563,"Siêu Thị Trà Vinatea, 46 P. Tăng Bạt Hổ, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội 113267"
Siêu thị Intimex,https://www.google.com/maps/place/Si%C3%AAu+thi%CC%A3+Intimex/data=!4m7!3m6!1s0x3135ad25ec0b8ceb:0x9fe89c47e8039e2!8m2!3d20.9991392!4d105.8532162!16s%2Fg%2F11fj45cygp!19sChIJ64wL7CWtNTER4jmAfsSJ_gk?authuser=0&hl=en&rclk=1,Supermarket,4.2,13,,,"Siêu thị Intimex, 89 P. Bùi Ngọc Dương, Bạch Mai, Hai Bà Trưng, Hà Nội"
DELI MART T03 Times City - SIêu Thị Thực Phẩm Sạch,https://www.google.com/maps/place/DELI+MART+T03+Times+City+-+SI%C3%AAu+Th%E1%BB%8B+Th%E1%BB%B1c+Ph%E1%BA%A9m+S%E1%BA%A1ch/data=!4m7!3m6!1s0x3135ad1f3edfa771:0x2dd7af43b74a35a7!8m2!3d20.9963402!4d105.8685215!16s%2Fg%2F11lkmlkzms!19sChIJcaffPh-tNTERpzVKt0Ov1y0?authuser=0&hl=en&rclk=1,Health food store,5,2,,0987 946 166,"DELI MART T03 Times City - SIêu Thị Thực Phẩm Sạch, 458 P. Minh Khai, Vĩnh Phú, Hai Bà Trưng, Hà Nội"
Tiệm tạp hóa Thần Thánh,https://www.google.com/maps/place/Ti%E1%BB%87m+t%E1%BA%A1p+h%C3%B3a+Th%E1%BA%A7n+Th%C3%A1nh/data=!4m7!3m6!1s0x3135ad138fa8fb2f:0x7c919ed23296bd66!8m2!3d21.0008668!4d105.8487704!16s%2Fg%2F11l2j_znrc!19sChIJL_uojxOtNTERZr2WMtKekXw?authuser=0&hl=en&rclk=1,Supermarket,5,1,,,"Tiệm tạp hóa Thần Thánh, 110k2 Ng. 48 P. Tạ Quang Bửu, Khu tập thể Bách Khoa, Hai Bà Trưng, Hà Nội"
Michi mart,https://www.google.com/maps/place/Michi+mart/data=!4m7!3m6!1s0x3135ac1b66124ed1:0xc5dfd046d5cd7f40!8m2!3d20.99247!4d105.8695709!16s%2Fg%2F11fzb174rz!19sChIJ0U4SZhusNTERQH_N1UbQ38U?authuser=0&hl=en&rclk=1,Convenience store,4.3,4,,1900 636999,"Michi mart, Park3, Khu đô thị Times City, Hai Bà Trưng, Hà Nội"
Sakuko Store Time City,https://www.google.com/maps/place/Sakuko+Store+Time+City/data=!4m7!3m6!1s0x3135ac1b5e34ea3f:0xb26251a0461862ce!8m2!3d20.9929987!4d105.8695398!16s%2Fg%2F11hbnt5_8z!19sChIJP-o0XhusNTERzmIYRqBRYrI?authuser=0&hl=en&rclk=1,Supermarket,4.2,17,http://sakukostore.com.vn/,1800 0010,"Sakuko Store Time City, Tầng 1 Park II, Hai Bà Trưng, Hà Nội"
Điện Máy Xanh Minh Khai,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh+Minh+Khai/data=!4m7!3m6!1s0x3135ad3f54e5792b:0xf6f62944c683aa77!8m2!3d20.9975991!4d105.8652871!16s%2Fg%2F11hzwdpzfc!19sChIJK3nlVD-tNTERd6qDxkQp9vY?authuser=0&hl=en&rclk=1,Electronics store,4.4,182,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,028 3948 6789,"Điện Máy Xanh Minh Khai, ngõ 349 P. Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội 10000"
Siêu Thị M2K,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+M2K/data=!4m7!3m6!1s0x3135ab8cfd37349f:0xbb80a7fb2b9efd19!8m2!3d21.0160767!4d105.8502376!16s%2Fg%2F1s04czq_w!19sChIJnzQ3_YyrNTERGf2eK_ungLs?authuser=0&hl=en&rclk=1,Shopping mall,3.5,11,,024 3944 8408,"Siêu Thị M2K, 103, Đường Triệu Việt Vương, Quận Hai Bà Trưng, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội"
Công ty Cổ phần Ocity,https://www.google.com/maps/place/C%C3%B4ng+ty+C%E1%BB%95+ph%E1%BA%A7n+Ocity/data=!4m7!3m6!1s0x3135ab483fd71fe9:0x16b65c9017f5425a!8m2!3d21.0073769!4d105.8644976!16s%2Fg%2F11hdn_s_m5!19sChIJ6R_XP0irNTERWkL1F5BcthY?authuser=0&hl=en&rclk=1,Supermarket,,,,0866 464 688,"Công ty Cổ phần Ocity, 42 Trần Khát Chân, Thanh Lương, Hai Bà Trưng, Hà Nội"
Sakuko Store Nguyễn Du,https://www.google.com/maps/place/Sakuko+Store+Nguy%E1%BB%85n+Du/data=!4m7!3m6!1s0x3135ab91d9d41ae9:0x867fe77d0d2a3743!8m2!3d21.0198085!4d105.844709!16s%2Fg%2F11dxdc46z5!19sChIJ6RrU2ZGrNTERQzcqDX3nf4Y?authuser=0&hl=en&rclk=1,Supermarket,4.2,114,http://sakukostore.com.vn/,024 6681 0606,"Sakuko Store Nguyễn Du, 76 P. Nguyễn Du, Trần Hưng Đạo, Hai Bà Trưng, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac0b72b52f5f:0xec7bbe13ef177e!8m2!3d21.0026915!4d105.8547871!16s%2Fg%2F11cn5fkmh7!19sChIJXy-1cgusNTERfhfvE7577AA?authuser=0&hl=en&rclk=1,Grocery store,4.4,30,,024 7106 6866,"WinMart+, 227 P. Thanh Nhàn, Quỳnh Lôi, Hai Bà Trưng, Hà Nội 11624"
SIÊU THỊ MINITI,https://www.google.com/maps/place/SI%C3%8AU+TH%E1%BB%8A+MINITI/data=!4m7!3m6!1s0x3135abd245a2ec6f:0x19aded1711a234e2!8m2!3d21.0094221!4d105.8563506!16s%2Fg%2F11h103c01n!19sChIJb-yiRdKrNTER4jSiERftrRk?authuser=0&hl=en&rclk=1,Home goods store,3.7,29,,0906 933 696,"SIÊU THỊ MINITI, 410 Trần Khát Chân, Thanh Nhàn, Hai Bà Trưng, Hà Nội"
Siêu Thị Intimex Lạc Trung,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Intimex+L%E1%BA%A1c+Trung/data=!4m7!3m6!1s0x3135ac08f09f6dbf:0x6a42bb22b0d83c46!8m2!3d21.0031154!4d105.8620954!16s%2Fg%2F11h0vtkczj!19sChIJv22f8AisNTERRjzYsCK7Qmo?authuser=0&hl=en&rclk=1,Grocery store,,,,,"Siêu Thị Intimex Lạc Trung, 27 P. Lạc Trung, Thanh Lương, Hoàn Kiếm, Hà Nội"
Media Mart,https://www.google.com/maps/place/Media+Mart/data=!4m7!3m6!1s0x3135ab9353b92773:0xe1f7ac96dd51ddfc!8m2!3d21.024238!4d105.852186!16s%2Fg%2F1wg5vglr!19sChIJcye5U5OrNTER_N1R3Zas9-E?authuser=0&hl=en&rclk=1,Electronics store,3.7,822,http://mediamart.vn/,024 3936 6366,"Media Mart, 29F P. Hai Bà Trưng, Hàng Bài, Hoàn Kiếm, Hà Nội"
CH: Hải Sản Biển Quỳnh(0963195988),https://www.google.com/maps/place/CH:+H%E1%BA%A3i+S%E1%BA%A3n+Bi%E1%BB%83n+Qu%E1%BB%B3nh%280963195988%29/data=!4m7!3m6!1s0x3135ad7a531f4f93:0x98c0ed2f3d237c65!8m2!3d21.0013103!4d105.8699433!16s%2Fg%2F11gsbrv8cx!19sChIJk08fU3qtNTERZXwjPS_twJg?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0963 195 988,"CH: Hải Sản Biển Quỳnh(0963195988), 800 P. Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac0d6d6a42db:0x857ba3b85a4ca915!8m2!3d20.996691!4d105.854481!16s%2Fg%2F11fw_225xm!19sChIJ20JqbQ2sNTERFalMWrije4U?authuser=0&hl=en&rclk=1,Supermarket,3,6,,024 7106 6866,"WinMart+, Tầng 1 tòa nhà CT1 - Khu nhà ở cao cấp Skylight, 125D P. Minh Khai, Minh Khai, Hai Bà Trưng, Hà Nội 11619"
Siêu thị FujiMart Lê Duẩn,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+FujiMart+L%C3%AA+Du%E1%BA%A9n/data=!4m7!3m6!1s0x3135ab8c9628a147:0x193c859fd7fca3c0!8m2!3d21.0184658!4d105.841183!16s%2Fg%2F11btrrzcb2!19sChIJR6EoloyrNTERwKP815-FPBk?authuser=0&hl=en&rclk=1,Supermarket,4.2,776,http://fujimart.vn/,024 3220 2431,"Siêu thị FujiMart Lê Duẩn, 142 Đ. Lê Duẩn, Khâm Thiên, Đống Đa, Hà Nội"
Siêu thị Smartphone,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Smartphone/data=!4m7!3m6!1s0x3135abf5383a5cf3:0x2fc73f5a922d1490!8m2!3d21.0089168!4d105.8531744!16s%2Fg%2F11fxyf15cl!19sChIJ81w6OPWrNTERkBQtklo_xy8?authuser=0&hl=en&rclk=1,Cell phone store,4.2,82,http://sieuthismartphone.com/,0933 500 555,"Siêu thị Smartphone, 500 Trần Khát Chân, Phố Huế, Hai Bà Trưng, Hà Nội 100000"
Siêu Thị Điện,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+%C4%90i%E1%BB%87n/data=!4m7!3m6!1s0x3135abf34d60d3d9:0xfb5d9e8964b2910f!8m2!3d21.0137368!4d105.8524951!16s%2Fg%2F11c5ss6j1k!19sChIJ2dNgTfOrNTERD5GyZImeXfs?authuser=0&hl=en&rclk=1,Electrical supply store,,,,0972 929 416,"Siêu Thị Điện, 32 Nguyễn Công Trứ, Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội 100000"
