title,link,main_category,rating,reviews,website,phone,address
Siêu Thị Sơn Mê Linh,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+S%C6%A1n+M%C3%AA+Linh/data=!4m7!3m6!1s0x3134f92368af573f:0xa66bf5d280a598be!8m2!3d21.1735303!4d105.6698214!16s%2Fg%2F11gycw5zt6!19sChIJP1evaCP5NDERvpilgNL1a6Y?authuser=0&hl=en&rclk=1,Store,4.3,3,,,"5MF9+CW8 Siêu Thị Sơn Mê Linh, P. Thạch Đà, Thạch Đà, Mê Linh, Hà Nội"
Siêu thị mini Binmart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+Binmart/data=!4m7!3m6!1s0x3134f9ed3ee6f54d:0x9f794d71ff232bee!8m2!3d21.1904305!4d105.6254098!16s%2Fg%2F11pb1zd4xp!19sChIJTfXmPu35NDER7isj_3FNeZ8?authuser=0&hl=en&rclk=1,Supermarket,,,,,"5JRG+55F Siêu thị mini Binmart, Đê, Tả Sông Hồng, Mê Linh, Hà Nội"
SIÊU THỊ HÀNG THÁI N-MAX,https://www.google.com/maps/place/SI%C3%8AU+TH%E1%BB%8A+H%C3%80NG+TH%C3%81I+N-MAX/data=!4m7!3m6!1s0x3134ff2885d32967:0x3ee5a665ff5f3434!8m2!3d21.1991421!4d105.7401843!16s%2Fg%2F11rggd2z9q!19sChIJZynThSj_NDERNDRf_2Wm5T4?authuser=0&hl=en&rclk=1,Supermarket,,,,0989 565 880,"SIÊU THỊ HÀNG THÁI N-MAX, ĐT35, Thon Lâm Hộ, Mê Linh, Hà Nội"
Siêu Thị Mẹ & Bé Mini Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+M%E1%BA%B9+%26+B%C3%A9+Mini+Mart/data=!4m7!3m6!1s0x3134f98f199bf8db:0x86614c9b053a82a2!8m2!3d21.1735878!4d105.6689594!16s%2Fg%2F11g_v6_djr!19sChIJ2_ibGY_5NDERooI6BZtMYYY?authuser=0&hl=en&rclk=1,Store,5,2,,0968 689 256,"Siêu Thị Mẹ & Bé Mini Mart, Trường mẫu giáo thôn 2 Thạch Đà, Xóm 22, Mê Linh, Hà Nội 100000"
MH Mini Mart,https://www.google.com/maps/place/MH+Mini+Mart/data=!4m7!3m6!1s0x3134ff285d2b0157:0x1a27b333d0ac8f77!8m2!3d21.1569254!4d105.7343657!16s%2Fg%2F11jmxmclxj!19sChIJVwErXSj_NDERd4-s0DOzJxo?authuser=0&hl=en&rclk=1,Supermarket,5,2,,,"5P4M+QPH MH Mini Mart, Xóm bàng, Mê Linh, Hà Nội"
WinMart+ Thường Lệ,https://www.google.com/maps/place/WinMart%2B+Th%C6%B0%E1%BB%9Dng+L%E1%BB%87/data=!4m7!3m6!1s0x3134fef6154e9d55:0xd9b39ac972f3eea0!8m2!3d21.1743578!4d105.7327784!16s%2Fg%2F11jnwszc17!19sChIJVZ1OFfb-NDERoO7zcsmas9k?authuser=0&hl=en&rclk=1,Supermarket,4.6,15,http://vinmart.com/,024 7106 6866,"WinMart+ Thường Lệ, Khu 10 Thôn, Thượng Lệ, Mê Linh, Hà Nội"
N-max Me Linh,https://www.google.com/maps/place/N-max+Me+Linh/data=!4m7!3m6!1s0x3134ff767bd96709:0x99015e98d7dc955a!8m2!3d21.1991311!4d105.7401833!16s%2Fg%2F11j00lcx32!19sChIJCWfZe3b_NDERWpXc15heAZk?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0773 317 888,"5PXR+M33 N-max Me Linh, Thôn, Thon Lâm Hộ, Mê Linh, Hà Nội"
"WINMART+ Xa Mạc, Liên Mạc, Mê Linh, Hà Nội","https://www.google.com/maps/place/WINMART%2B+Xa+M%E1%BA%A1c,+Li%C3%AAn+M%E1%BA%A1c,+M%C3%AA+Linh,+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x3134f9e50b17a137:0x9894fb6038925d7f!8m2!3d21.1925423!4d105.6458799!16s%2Fg%2F11q9j8zvvs!19sChIJN6EXC-X5NDERf12SOGD7lJg?authuser=0&hl=en&rclk=1",Supermarket,4.2,5,,0369 099 789,"5JVW+27 WINMART+ Xa Mạc, Liên Mạc, Mê Linh, Hà Nội, Xa Mạc, Mê Linh, Hà Nội"
Điện Máy Xanh Quang Minh,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh+Quang+Minh/data=!4m7!3m6!1s0x3134fe01f24c7f69:0xc8d2f02ac8c69017!8m2!3d21.1942589!4d105.7809346!16s%2Fg%2F11c30s7gf2!19sChIJaX9M8gH-NDERF5DGyCrw0sg?authuser=0&hl=en&rclk=1,Electronics store,4.3,376,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Điện Máy Xanh Quang Minh, Đ. Võ Văn Kiệt, Tổ 7, Mê Linh, Hà Nội 10000"
MediaMart Quang Minh,https://www.google.com/maps/place/MediaMart+Quang+Minh/data=!4m7!3m6!1s0x3134ffd4d3fb49e3:0x9133de2ff373e9af!8m2!3d21.1944681!4d105.7805488!16s%2Fg%2F11jg89xt8j!19sChIJ40n709T_NDERr-lz8y_eM5E?authuser=0&hl=en&rclk=1,Electronics store,3.7,14,https://mediamart.vn/,0936 033 269,"5QVJ+Q6M MediaMart Quang Minh, Đường Quang Minh, Quang Minh, Mê Linh, Hà Nội"
