title,link,main_category,rating,reviews,website,phone,address
Điện Máy Xanh Ngãi Cầu,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh+Ng%C3%A3i+C%E1%BA%A7u/data=!4m7!3m6!1s0x313453a161d0e19b:0xaea0938bf04e8be8!8m2!3d20.991669!4d105.7291004!16s%2Fg%2F11qg_c4_70!19sChIJm-HQYaFTNDER6ItO8IuToK4?authuser=0&hl=en&rclk=1,Electrical supply store,3.8,4,,0868 966 543,"Điện Máy Xanh Ngãi Cầu, 360 ĐT72, An Khánh, Hoài Đức, Hà Nội"
Siêu Thị Mini Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Mini+Mart/data=!4m7!3m6!1s0x313453c6ba3aab11:0x47018b74dd1c2589!8m2!3d20.9907436!4d105.7069541!16s%2Fg%2F11c6w0kptk!19sChIJEas6usZTNDERiSUc3XSLAUc?authuser=0&hl=en&rclk=1,Appliance store,4.3,3,,0944 630 972,"XPR4+7QW Siêu Thị Mini Mart, Thôn An Hạ, Xã An Thượng, Huyện Hoài Đức, Thành Phố Hà Nội, An Thượng, Hoài Đức, Hà Nội 100000"
LEGO MART,https://www.google.com/maps/place/LEGO+MART/data=!4m7!3m6!1s0x313453bd2e722681:0x367447441c720d48!8m2!3d21.00048!4d105.719864!16s%2Fg%2F11kk1gqvsq!19sChIJgSZyLr1TNDERSA1yHERHdDY?authuser=0&hl=en&rclk=1,Supermarket,,,,,"2P29+5WX LEGO MART, Khu đô thị Nam An Khánh, Hoài Đức, Hà Nội"
Siêu Thị Thọ Hiền,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Th%E1%BB%8D+Hi%E1%BB%81n/data=!4m7!3m6!1s0x313455d197193b57:0xec4e75a71d5671d!8m2!3d21.0740968!4d105.7007855!16s%2Fg%2F11m578ch3l!19sChIJVzsZl9FVNDERHWfVcVrnxA4?authuser=0&hl=en&rclk=1,Department store,,,,,"Siêu Thị Thọ Hiền, 30 Đ. Vạn Xuân, Đức Thượng, Hoài Đức, Hà Nội 100000"
Siêu thị Mini Mart Di Trạch,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Mini+Mart+Di+Tr%E1%BA%A1ch/data=!4m7!3m6!1s0x3134553de22b68ab:0x374e740ecc895038!8m2!3d21.0499319!4d105.7197303!16s%2Fg%2F11kj0v_hkc!19sChIJq2gr4j1VNDEROFCJzA50Tjc?authuser=0&hl=en&rclk=1,Kiosk,,,,0327 137 750,"Siêu thị Mini Mart Di Trạch, 90 Đ. Văn Minh, Di Trạch, Hoài Đức, Hà Nội 13200"
K-Market,https://www.google.com/maps/place/K-Market/data=!4m7!3m6!1s0x31345351ab37b647:0xc45e86efef90b130!8m2!3d21.01586!4d105.7235021!16s%2Fg%2F11h3mhzcgc!19sChIJR7Y3q1FTNDERMLGQ7--GXsQ?authuser=0&hl=en&rclk=1,Supermarket,4.3,34,http://facebook.com/kmarketvietnam,024 6664 2282,"2P8F+8CR K-Market, Khu đô thị Bắc An Khánh, Hoài Đức, Hà Nội"
Vinmart+ Giang Xá,https://www.google.com/maps/place/Vinmart%2B+Giang+X%C3%A1/data=!4m7!3m6!1s0x313455d8614c87d3:0xe09c13b982a1596e!8m2!3d21.0664905!4d105.707192!16s%2Fg%2F11jgddycqs!19sChIJ04dMYdhVNDERblmhgrkTnOA?authuser=0&hl=en&rclk=1,Grocery store,1,1,,,"3P84+HVW Vinmart+ Giang Xá, Giang Xá, Hoài Đức, Hà Nội"
Điện Máy Xanh,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh/data=!4m7!3m6!1s0x313453cf739b4c53:0x2398b520b918f92e!8m2!3d21.005915!4d105.7199992!16s%2Fg%2F11q23z3v5p!19sChIJU0ybc89TNDERLvkYuSC1mCM?authuser=0&hl=en&rclk=1,Electronics store,4.2,19,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Điện Máy Xanh, 60 An Khánh, An Phú, Hoài Đức, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x313455ca953e2041:0xc9092cbe0bb53997!8m2!3d21.0663716!4d105.7070543!16s%2Fg%2F11fw_b7vlf!19sChIJQSA-lcpVNDERlzm1C74sCck?authuser=0&hl=en&rclk=1,Supermarket,4.1,8,http://winmart.vn/,024 7106 6866,"WinMart+, 17 Khu 5, TT. Trạm Trôi, Hoài Đức, Hà Nội 13206"
Cửa Hàng Điều Nga,https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+%C4%90i%E1%BB%81u+Nga/data=!4m7!3m6!1s0x3134551577e17e05:0x12a354a4b91da03b!8m2!3d21.0698496!4d105.7073027!16s%2Fg%2F11hz9b71mc!19sChIJBX7hdxVVNDERO6AduaRUoxI?authuser=0&hl=en&rclk=1,Supermarket,,,,,"3P94+WWM Cửa Hàng Điều Nga, Giang Xá, Hoài Đức, Hà Nội"
Winmart Hoài Đức,https://www.google.com/maps/place/Winmart+Ho%C3%A0i+%C4%90%E1%BB%A9c/data=!4m7!3m6!1s0x3134555ff280d427:0x4b7610b32cc3f618!8m2!3d21.0741516!4d105.7007024!16s%2Fg%2F11v6svxxxy!19sChIJJ9SA8l9VNDERGPbDLLMQdks?authuser=0&hl=en&rclk=1,Supermarket,5,1,,,"3PF2+M83 Winmart Hoài Đức, Tân Tây Đô, Đan Phượng, Hà Nội"
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x313453a0e0bf34fb:0xc976b419f7288ea0!8m2!3d20.9875961!4d105.7100908!16s%2Fg%2F11llzsfvhr!19sChIJ-zS_4KBTNDERoI4o9xm0dsk?authuser=0&hl=en&rclk=1,Grocery store,4.3,3,http://winmart.vn/,024 7106 6866,"VinMart+, 1038 ĐT72, An Thượng, Hoài Đức, Hà Nội"
Đô thị vân canh,https://www.google.com/maps/place/%C4%90%C3%B4+th%E1%BB%8B+v%C3%A2n+canh/data=!4m7!3m6!1s0x31345531f806ffbf:0x3d87731a1f075942!8m2!3d21.0373606!4d105.73322!16s%2Fg%2F11fsvwv951!19sChIJv_8G-DFVNDERQlkHHxpzhz0?authuser=0&hl=en&rclk=1,Supermarket,4.2,18,http://vitbanton.net/,0983 091 226,"Đô thị vân canh, 38 HUD Vân Canh, Vân Canh, Hoài Đức, Hà Nội"
Siêu thị Điện máy XANH,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH/data=!4m7!3m6!1s0x313455ca9634f0e9:0x31863db0c705e999!8m2!3d21.0699717!4d105.707812!16s%2Fg%2F11dx9hhrfw!19sChIJ6fA0lspVNDERmekFx7A9hjE?authuser=0&hl=en&rclk=1,Electronics store,4.4,113,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH, Đường 79, TT. Trạm Trôi, Hoài Đức, Hà Nội 10000"
Điện Máy Xanh Cát Quế,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh+C%C3%A1t+Qu%E1%BA%BF/data=!4m7!3m6!1s0x313456bd56896383:0x174de0ea35479bea!8m2!3d21.0469057!4d105.676074!16s%2Fg%2F11gcmnk_hp!19sChIJg2OJVr1WNDER6ptHNergTRc?authuser=0&hl=en&rclk=1,Electronics store,4.3,124,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Điện Máy Xanh Cát Quế, Trung tâm văn hoá thôn 1, Yên Sở, Hoài Đức, Hà Nội 10000"
"Siêu thị Điện máy XANH An Khánh, Hoài Đức","https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH+An+Kh%C3%A1nh,+Ho%C3%A0i+%C4%90%E1%BB%A9c/data=!4m7!3m6!1s0x313453a3d932399d:0x4d6c9bcb75c73fcb!8m2!3d20.9916298!4d105.7291255!16s%2Fg%2F11c6xsvgg0!19sChIJnTky2aNTNDERyz_HdcubbE0?authuser=0&hl=en&rclk=1",Electronics store,4.3,112,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH An Khánh, Hoài Đức, 332 DT72, Khu Chùa Tổng, Thôn, Ngãi Cầu, Hoài Đức, Hà Nội 10000"
Siêu thị nội thất Vietdy,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+n%E1%BB%99i+th%E1%BA%A5t+Vietdy/data=!4m7!3m6!1s0x313455fc9a321e5b:0x2f7ee13ec823a2d1!8m2!3d21.0373606!4d105.73322!16s%2Fg%2F11t82h2x33!19sChIJWx4ymvxVNDER0aIjyD7hfi8?authuser=0&hl=en&rclk=1,Hypermarket,5,7,https://vietdy.com/,0942 244 486,"2PPM+W7X Siêu thị nội thất Vietdy, Hà NKhu đô thị, Hoài Đức, Hà Nội"
T-Mart,https://www.google.com/maps/place/T-Mart/data=!4m7!3m6!1s0x31345327c2c4669d:0xf04c18530aa6ca8f!8m2!3d21.005995!4d105.72788!16s%2Fg%2F11h_w3ljvx!19sChIJnWbEwidTNDERj8qmClMYTPA?authuser=0&hl=en&rclk=1,Supermarket,3.6,24,,,"2P4H+93H T-Mart, The Golden An Khánh, TTTM toà 32T, Đ. Lê Trọng Tấn, Khu đô thị Nam An Khánh, Hoài Đức, Hà Nội 100000"
Vinmart+,https://www.google.com/maps/place/Vinmart%2B/data=!4m7!3m6!1s0x313455d1861c4d7f:0xf01a88167899a50e!8m2!3d21.0743635!4d105.697871!16s%2Fg%2F11fl0f7qm_!19sChIJf00chtFVNDERDqWZeBaIGvA?authuser=0&hl=en&rclk=1,Convenience store,5,1,,,"Vinmart+, Tân Việt, Đức Thượng, Hoài Đức, Hà Nội"
Thế Giới Di Động,https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+Di+%C4%90%E1%BB%99ng/data=!4m7!3m6!1s0x31345390c23061e3:0xa4a0c261ac9443ec!8m2!3d21.0040463!4d105.7218888!16s%2Fg%2F11f2wc39zp!19sChIJ42EwwpBTNDER7EOUrGHCoKQ?authuser=0&hl=en&rclk=1,Cell phone store,4.2,113,http://www.thegioididong.com/,1800 1060,"Thế Giới Di Động, Thôn Vân Lũng, X. An Khánh, Hoài Đức, Hà Nội"
Siêu thị Đức thành,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90%E1%BB%A9c+th%C3%A0nh/data=!4m7!3m6!1s0x3134575ce2061307:0xb7ac87eff81e3902!8m2!3d21.0861454!4d105.6665509!16s%2Fg%2F11vd37v95j!19sChIJBxMG4lxXNDERAjke-O-HrLc?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Siêu thị Đức thành, 88 Ng. 1, Đan Phượng, Hà Nội"
Bibonmart cơ sở 3,https://www.google.com/maps/place/Bibonmart+c%C6%A1+s%E1%BB%9F+3/data=!4m7!3m6!1s0x31345531a6afad39:0x53234ee71746904d!8m2!3d21.0646024!4d105.7007622!16s%2Fg%2F11spt70wxy!19sChIJOa2vpjFVNDERTZBGF-dOI1M?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Bibonmart cơ sở 3, 117 Đ. Cao Trung 1, Đức Giang, Hoài Đức, Hà Nội"
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x31345571f6074603:0x922e1307e82a2b2e!8m2!3d21.0689321!4d105.70746!16s%2Fg%2F11h4gpqfz1!19sChIJA0YH9nFVNDERLisq6AcTLpI?authuser=0&hl=en&rclk=1,Grocery store,4.5,4,http://vinmart.com/,,"3P94+HXG VinMart+, Đường 422, TT. Trạm Trôi, Hoài Đức, Hà Nội"
Siêu Thị WALLMART*,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+WALLMART*/data=!4m7!3m6!1s0x3134555e836728b1:0xa0d41f3890772de8!8m2!3d21.0504812!4d105.7085525!16s%2Fg%2F11g0c_twpv!19sChIJsShng15VNDER6C13kDgf1KA?authuser=0&hl=en&rclk=1,Shopping mall,4.8,10,,0963 001 145,"3P25+5CV Siêu Thị WALLMART*, Unnamed Road, Kim Chung, Hoài Đức, Hà Nội"
Kids Plaza Store,https://www.google.com/maps/place/Kids+Plaza+Store/data=!4m7!3m6!1s0x313453d78e4cd31d:0x8d02315d3d122c6c!8m2!3d20.99147!4d105.7295407!16s%2Fg%2F11lkpw9m56!19sChIJHdNMjtdTNDERbCwSPV0xAo0?authuser=0&hl=en&rclk=1,Baby store,4.3,11,https://www.kidsplaza.vn/,024 7300 0606,"Kids Plaza Store, 354-356 Chùa Tổng, Thôn, Ngãi Cầu, Hoài Đức, Hà Nội 100000"
