title,link,main_category,rating,reviews,website,phone,address
Viettel shop,https://www.google.com/maps/place/Viettel+shop/data=!4m7!3m6!1s0x3134f334e502f24b:0x89571bcd84062aa0!8m2!3d21.2452568!4d105.4219257!16s%2Fg%2F11j4ltwmj6!19sChIJS_IC5TTzNDERoCoGhM0bV4k?authuser=0&hl=en&rclk=1,Supermarket,5,1,https://viettel.vn/lan-toa/goi-cuoc?kh=Hni1_tttlm_vtp_00003_db,,"6CWC+4Q3 Viettel shop, Phương Châu, Ba Vì, Hà Nội"
Hùng Hiệp Store,https://www.google.com/maps/place/H%C3%B9ng+Hi%E1%BB%87p+Store/data=!4m7!3m6!1s0x31348b979fe09e57:0x8574a3da79c449d7!8m2!3d21.1672473!4d105.330062!16s%2Fg%2F11j2ywy1lj!19sChIJV57gn5eLNDER10nEedqjdIU?authuser=0&hl=en&rclk=1,Grocery store,3,3,,0333 897 968,"588J+V2V Hùng Hiệp Store, Unnamed, Road, Ba Vì, Hà Nội"
Siêu thị Điện máy XANH,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH/data=!4m7!3m6!1s0x3134f4dd02df7495:0xd46ce0ab87d0be8!8m2!3d21.1941105!4d105.429611!16s%2Fg%2F11b_2tyvwn!19sChIJlXTfAt30NDER6At9uArORg0?authuser=0&hl=en&rclk=1,Electronics store,4.3,144,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH, 406 Quảng Oai, Chu Minh, Ba Vì, Hà Nội 10000"
Thang Tan Electronics,https://www.google.com/maps/place/Thang+Tan+Electronics/data=!4m7!3m6!1s0x3134f4b640000001:0x37d30c1f2a3183d4!8m2!3d21.210681!4d105.4132283!16s%2Fg%2F1pzph39_q!19sChIJAQAAQLb0NDER1IMxKh8M0zc?authuser=0&hl=en&rclk=1,Electronics store,3.7,58,,0942 612 662,"6C67+77H Thang Tan Electronics, Vật Phụ, Xã Vật Lại, Huyện Ba Vì, Vật Lại, Ba Vì, Hà Nội"
"Siêu thị Điện máy XANH Phố Nhông, Ba Vì","https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH+Ph%E1%BB%91+Nh%C3%B4ng,+Ba+V%C3%AC/data=!4m7!3m6!1s0x31348b666221225f:0x8eea1a2c6f6007c1!8m2!3d21.2277282!4d105.3767659!16s%2Fg%2F11dxbcrck6!19sChIJXyIhYmaLNDERwQdgbywa6o4?authuser=0&hl=en&rclk=1",Electronics store,4.5,47,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH Phố Nhông, Ba Vì, Phố Nhông, Ba Vì, Hà Nội 10000"
Văn Phòng Phẩm Hồng Phương,https://www.google.com/maps/place/V%C4%83n+Ph%C3%B2ng+Ph%E1%BA%A9m+H%E1%BB%93ng+Ph%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3134617ffac2758d:0x15443ef64581bf47!8m2!3d21.1217355!4d105.3651103!16s%2Fg%2F11gsbh58wp!19sChIJjXXC-n9hNDERR7-BRfY-RBU?authuser=0&hl=en&rclk=1,Supermarket,5,3,,0962 668 598,"49C8+M2X Văn Phòng Phẩm Hồng Phương, Ba Trại, Ba Vì, Hà Nội"
Phú Trang' s MiniMart,https://www.google.com/maps/place/Ph%C3%BA+Trang%27+s+MiniMart/data=!4m7!3m6!1s0x31348bbf9bc5594f:0x9a6f0123db184ba4!8m2!3d21.2255608!4d105.3809835!16s%2Fg%2F11n7cxy9r9!19sChIJT1nFm7-LNDERpEsY2yMBb5o?authuser=0&hl=en&rclk=1,Supermarket,4,1,,0976 899 630,"69GJ+69H Phú Trang' s MiniMart, Đông Hữu, Ba Vì, Hà Nội"
Cửa hàng HÀ LỤA,https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+H%C3%80+L%E1%BB%A4A/data=!4m7!3m6!1s0x3134f52f1425697f:0xfe158e9871da86e!8m2!3d21.1570983!4d105.4130669!16s%2Fg%2F11q2qzhbkk!19sChIJf2klFC_1NDERbqgdh-lY4Q8?authuser=0&hl=en&rclk=1,Supermarket,4.5,2,,0972 174 184,"Cửa hàng HÀ LỤA, Cửa Hàng Nhựa Tiền Phong, Đường 413, Quyết Tiến, Ba Vì, Hà Nội"
Tâm Hằng tea,https://www.google.com/maps/place/T%C3%A2m+H%E1%BA%B1ng+tea/data=!4m7!3m6!1s0x31345fdc5ae7eb39:0xc5742200c935b5f3!8m2!3d21.0781405!4d105.4340183!16s%2Fg%2F11j96v96rh!19sChIJOevnWtxfNDER87U1yQAidMU?authuser=0&hl=en&rclk=1,Supermarket,4,1,,0976 743 776,"Tâm Hằng tea, Vân Hoà, Ba Vì, Hà Nội"
Mobile World supermarket,https://www.google.com/maps/place/Mobile+World+supermarket/data=!4m7!3m6!1s0x3134f4cce1f99415:0x9f4e37c937526194!8m2!3d21.2151476!4d105.4087593!16s%2Fg%2F11cnq5g2k1!19sChIJFZT54cz0NDERlGFSN8k3Tp8?authuser=0&hl=en&rclk=1,Cell phone store,4.6,23,http://www.thegioididong.com/,1800 1060,"Mobile World supermarket, Thôn Tân Phú Mỹ, Vật Lại, Ba Vì, Hà Nội"
Local steet market,https://www.google.com/maps/place/Local+steet+market/data=!4m7!3m6!1s0x3134f5715f9fabad:0x87571e93c91d33b9!8m2!3d21.1566135!4d105.412178!16s%2Fg%2F11h12gxqtm!19sChIJraufX3H1NDERuTMdyZMeV4c?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Hà Nội, Ba Vì, Unnamed Road Local steet market"
GO! Việt Trì,https://www.google.com/maps/place/GO!+Vi%E1%BB%87t+Tr%C3%AC/data=!4m7!3m6!1s0x3134f2be07a334c9:0x48b436b4f0714556!8m2!3d21.3064074!4d105.431927!16s%2Fg%2F12hlt42vq!19sChIJyTSjB77yNDERVkVx8LQ2tEg?authuser=0&hl=en&rclk=1,Supermarket,4.2,1846,http://bigc.vn/store/big-c-viet-tri-14.html,0210 3639 639,"GO! Việt Trì, Đường Đ. Nguyễn Tất Thành, Ph. Thanh Miếu, Thành phố Việt Trì, Phú Thọ"
