title,link,main_category,rating,reviews,website,phone,address
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x3135a8a1918b70cf:0xdc06956d6158b237!8m2!3d21.017532!4d105.964885!16s%2Fg%2F11fwz0c9b9!19sChIJz3CLkaGoNTERN7JYYW2VBtw?authuser=0&hl=en&rclk=1,Supermarket,4.2,21,,024 7106 6866,"VinMart+, Số 42, Phố Sủi, Gia Lâm, Hà Nội 12409"
Siêu Thị Tiện Ích AKMART,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Ti%E1%BB%87n+%C3%8Dch+AKMART/data=!4m7!3m6!1s0x3135a97a67e3f5c3:0x918a28cb0161e6d!8m2!3d21.000856!4d105.944189!16s%2Fg%2F11pvk0qbwy!19sChIJw_XjZ3qpNTERbR4WsIyiGAk?authuser=0&hl=en&rclk=1,Supermarket,,,,024 2215 6156,"2W2V+8M Siêu Thị Tiện Ích AKMART, Trâu Quỳ, Gia Lâm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135a9cfc7352edb:0x7b77e965bfd7969d!8m2!3d21.0812404!4d105.9130692!16s%2Fg%2F11jnsljl5k!19sChIJ2y41x8-pNTERnZbXv2Xpd3s?authuser=0&hl=en&rclk=1,Supermarket,4.5,29,,024 7106 6866,"WinMart+, 173 Đ. Hà Huy Tập, Yên Viên, Gia Lâm, Hà Nội 12417"
Điện máy Xanh Gia Lâm,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+m%C3%A1y+Xanh+Gia+L%C3%A2m/data=!4m7!3m6!1s0x3135a8c545497711:0xd381f8bf092d0f0c!8m2!3d21.0179802!4d105.9370226!16s%2Fg%2F11c2y920kk!19sChIJEXdJRcWoNTERDA8tCb_4gdM?authuser=0&hl=en&rclk=1,Electronics store,4.3,240,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Điện máy Xanh Gia Lâm, 119 đường Ngô Xuân Quảng, Trâu Quỳ, Gia Lâm, Hà Nội 10000"
Siêu thị tiện ích Vinshop,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+ti%E1%BB%87n+%C3%ADch+Vinshop/data=!4m7!3m6!1s0x3135af1078ec3f27:0x18ed99160008434f!8m2!3d20.9918727!4d105.9325533!16s%2Fg%2F11kk5wcpnn!19sChIJJz_seBCvNTERT0MIABaZ7Rg?authuser=0&hl=en&rclk=1,Supermarket,5,8,,0936 360 866,"Siêu thị tiện ích Vinshop, 16 Đào Xuyên, Đa Tốn, Gia Lâm, Hà Nội"
L - Mart 1- CT2,https://www.google.com/maps/place/L+-+Mart+1-+CT2/data=!4m7!3m6!1s0x3135a8bf6e544a71:0xe8bf9cf77a524c02!8m2!3d21.0175995!4d105.9474224!16s%2Fg%2F11b7sy4zt8!19sChIJcUpUbr-oNTERAkxSevecv-g?authuser=0&hl=en&rclk=1,Market,3.8,64,,0936 336 676,"2W9W+2XM L - Mart 1- CT2, Khu Đô Thị Đặng Xá, Cổ Bi, Gia Lâm, Hà Nội"
Hapro,https://www.google.com/maps/place/Hapro/data=!4m7!3m6!1s0x3135a981450b589b:0xb09e16839b3e5562!8m2!3d21.0057314!4d105.9372635!16s%2Fg%2F11h_vcc7w_!19sChIJm1gLRYGpNTERYlU-m4MWnrA?authuser=0&hl=en&rclk=1,Supermarket,5,3,,,"2W4P+7WR Hapro, Đường, Trâu Quỳ, Gia Lâm, Hà Nội"
"Supermarket electronics GREEN - Phu Thi, Gia Lam","https://www.google.com/maps/place/Supermarket+electronics+GREEN+-+Phu+Thi,+Gia+Lam/data=!4m7!3m6!1s0x3135a8a1e139c94b:0xb260d753b95da91b!8m2!3d21.0193833!4d105.9653027!16s%2Fg%2F11c751_78p!19sChIJS8k54aGoNTERG6lduVPXYLI?authuser=0&hl=en&rclk=1",Electronics store,4.3,203,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Supermarket electronics GREEN - Phu Thi, Gia Lam, Thôn, Phú Thị, Gia Lâm, Hà Nội 10000"
Siêu thị Mini Mart Thúy Thọ,https://www.google.com/maps/place/Si%C3%AAu+thi%CC%A3+Mini+Mart+Thu%CC%81y+Tho%CC%A3/data=!4m7!3m6!1s0x3135af6f21b1cde9:0xcf967878b131a85a!8m2!3d20.9671212!4d105.9555092!16s%2Fg%2F11g8cnsjb6!19sChIJ6c2xIW-vNTERWqgxsXh4ls8?authuser=0&hl=en&rclk=1,Supermarket,4.2,29,,024 3677 0390,"XX84+R6R Siêu thị Mini Mart Thúy Thọ, Kiêu Kỵ, Gia Lâm, Hà Nội"
Shop người lớn,https://www.google.com/maps/place/Shop+ng%C6%B0%E1%BB%9Di+l%E1%BB%9Bn/data=!4m7!3m6!1s0x3135a8cfff1c5211:0x32d4e45e19501cf6!8m2!3d21.0117757!4d105.9354046!16s%2Fg%2F12qgyz5cn!19sChIJEVIc_8-oNTER9hxQGV7k1DI?authuser=0&hl=en&rclk=1,Medical supply store,5,1,,0367 730 730,"Shop người lớn, 237 Ngô Xuân Quảng, Trâu Quỳ, Gia Lâm, Hà Nội"
Vinh Ich Mart,https://www.google.com/maps/place/Vinh+Ich+Mart/data=!4m7!3m6!1s0x3135af5662243ad5:0x3d45e1b7e87ae3fd!8m2!3d20.9909568!4d105.948507!16s%2Fg%2F11p_7d2trx!19sChIJ1TokYlavNTER_eN66LfhRT0?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Vinh Ich Mart, 5 San Hô 05, Đa Tốn, Gia Lâm, Hà Nội"
"Vinmart+ thôn Dương Đá, Dương Xá","https://www.google.com/maps/place/Vinmart%2B+th%C3%B4n+D%C6%B0%C6%A1ng+%C4%90%C3%A1,+D%C6%B0%C6%A1ng+X%C3%A1/data=!4m7!3m6!1s0x3135a961017a6b7b:0xdf643ed1260c0c84!8m2!3d21.0077084!4d105.968875!16s%2Fg%2F11rjv0x7_4!19sChIJe2t6AWGpNTERhAwMJtE-ZN8?authuser=0&hl=en&rclk=1",Supermarket,4.5,4,,,"2X59+3HJ Vinmart+ thôn Dương Đá, Dương Xá, Đối Diện Khu GDTC-THPT, Dương Đình, Gia Lâm, Hà Nội"
Siêu Thị tiện ích Mix Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+ti%E1%BB%87n+%C3%ADch+Mix+Mart/data=!4m7!3m6!1s0x3135af10676576ad:0x7218ec03a585ceae!8m2!3d20.9914151!4d105.9405482!16s%2Fg%2F11sym3vrxm!19sChIJrXZlZxCvNTERrs6FpQPsGHI?authuser=0&hl=en&rclk=1,Supermarket,5,10,https://www.facebook.com/mixmart.delicious,0905 938 666,"Siêu Thị tiện ích Mix Mart, S2.02 Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội"
Siêu thị Điện Máy Xanh,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+Xanh/data=!4m7!3m6!1s0x3135a9cf479101b7:0x9b9fb0f9dc37c549!8m2!3d21.0506528!4d105.884712!16s%2Fg%2F11kr7zw8nr!19sChIJtwGRR8-pNTERScU33Pmwn5s?authuser=0&hl=en&rclk=1,Supermarket,,,,,"3V2M+8R8 Siêu thị Điện Máy Xanh, Ngõ 564, Ngọc Lâm, Long Biên, Hà Nội"
"Siêu Thị Mart24h - Chi Nhánh Vinhomes Ocean Park, Gia Lâm","https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Mart24h+-+Chi+Nh%C3%A1nh+Vinhomes+Ocean+Park,+Gia+L%C3%A2m/data=!4m7!3m6!1s0x3135ab91ceaf82cf:0x2d43121bdc967346!8m2!3d20.9925905!4d105.9424333!16s%2Fg%2F11j8hlsd72!19sChIJz4KvzpGrNTERRnOW3BsSQy0?authuser=0&hl=en&rclk=1",Notions store,5,2,https://giaygiathanjangthuylinh.business.site/?utm_source=gmb&utm_medium=referral,0967 400 794,"Siêu Thị Mart24h - Chi Nhánh Vinhomes Ocean Park, Gia Lâm, Phòng 0216, Toà S2.09 Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội 100000"
Kiêu Kỵ,https://www.google.com/maps/place/Ki%C3%AAu+K%E1%BB%B5/data=!4m7!3m6!1s0x3135afd83b59ae73:0xe7dedfd5aceea1bf!8m2!3d20.9803748!4d105.9522662!16s%2Fg%2F11t4bc_zrq!19sChIJc65ZO9ivNTERv6HurNXf3uc?authuser=0&hl=en&rclk=1,Supermarket,,,,,"XXJ2+4WR Kiêu Kỵ, Gia Lâm, Hà Nội"
Goky Mart,https://www.google.com/maps/place/Goky+Mart/data=!4m7!3m6!1s0x3135af26ba763905:0x345c6eb552c3b45f!8m2!3d20.9903618!4d105.9480785!16s%2Fg%2F11rr7q937z!19sChIJBTl2uiavNTERX7TDUrVuXDQ?authuser=0&hl=en&rclk=1,Supermarket,,,,,"Goky Mart, 1 San Hô 05, Đa Tốn, Gia Lâm, Hà Nội"
Mart Supermarket,https://www.google.com/maps/place/Mart+Supermarket/data=!4m7!3m6!1s0x3135a99b133e4415:0x4e88b135640aaf64!8m2!3d21.0587784!4d105.8918209!16s%2Fg%2F1hf0d77th!19sChIJFUQ-E5upNTERZK8KZDWxiE4?authuser=0&hl=en&rclk=1,Grocery store,,,,024 3877 3375,"Mart Supermarket, 86, Ngo Gia Tu Street, Long Bien District, Ha Noi City, Đức Giang, Long Biên, Hà Nội"
Siêu thị đồ Nhật,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%91%E1%BB%93+Nh%E1%BA%ADt/data=!4m7!3m6!1s0x3135a9d2fbdcb103:0x35e0dda459020a6c!8m2!3d21.002468!4d105.9641889!16s%2Fg%2F11jlh93d71!19sChIJA7Hc-9KpNTERbAoCWaTd4DU?authuser=0&hl=en&rclk=1,Grocery store,5,1,https://www.facebook.com/JapanmarketinVietnam,0386 045 645,"2X27+XMP Siêu thị đồ Nhật, QL5, Dương Xá, Gia Lâm, Hà Nội"
Siêu thị Điện Máy Media Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+Media+Mart/data=!4m7!3m6!1s0x3135a8c26913dbdd:0x35d532844a44912c!8m2!3d21.0210198!4d105.9386639!16s%2Fg%2F11kppzj4q4!19sChIJ3dsTacKoNTERLJFESoQy1TU?authuser=0&hl=en&rclk=1,Electronics store,,,https://mediamart.vn/he-thong-sieu-thi,0902 232 083,"2WCQ+CF3 Siêu thị Điện Máy Media Mart, ngã tư, Gia Lâm, Hà Nội"
Minimart Kiên Nga,https://www.google.com/maps/place/Minimart+Ki%C3%AAn+Nga/data=!4m7!3m6!1s0x3135a9053abff72b:0x3baf7eb2d2fb73a5!8m2!3d21.0028411!4d105.9375679!16s%2Fg%2F11g0ld8836!19sChIJK_e_OgWpNTERpXP70rJ-rzs?authuser=0&hl=en&rclk=1,General store,4,1,,0974 316 796,"Minimart Kiên Nga, 279A Đường C, An Đào, Gia Lâm, Hà Nội"
Vincom Mega Mall Ocean Park,https://www.google.com/maps/place/Vincom+Mega+Mall+Ocean+Park/data=!4m7!3m6!1s0x3135ad60e1b65fa7:0xca825ac326d4ba54!8m2!3d20.9940838!4d105.9598746!16s%2Fg%2F11h3gfx95m!19sChIJp1-24WCtNTERVLrUJsNagso?authuser=0&hl=en&rclk=1,Shopping mall,4.4,3166,https://vincom.com.vn/vincom-mega-mall-ocean-park,,"Vincom Mega Mall Ocean Park, Kiêu Kỵ, Gia Lâm, Hà Nội 100000"
Winmart The Zenpark,https://www.google.com/maps/place/Winmart+The+Zenpark/data=!4m7!3m6!1s0x4e89979222d8aacd:0xa98afd0a0424db3e!8m2!3d21.0224739!4d105.949541!16s%2Fg%2F11jylrqwwr!19sChIJzarYIpKXiU4RPtskBAr9iqk?authuser=0&hl=en&rclk=1,Hypermarket,,,,0373 392 022,
Luân Nutricare,https://www.google.com/maps/place/Lu%C3%A2n+Nutricare/data=!4m7!3m6!1s0x3135a94e92fa7abf:0x9efaaa992793b230!8m2!3d21.014317!4d105.948771!16s%2Fg%2F11f6g5d207!19sChIJv3r6kk6pNTERMLKTJ5mq-p4?authuser=0&hl=en&rclk=1,Supermarket,5,2,https://www.facebook.com/tranvanluan268,0366 666 156,"Luân Nutricare, 901-CT8c, Khu Đô Thị, Gia Lâm, Hà Nội"
Cửa hàng tạp hoá Lê Mỹ,https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+t%E1%BA%A1p+ho%C3%A1+L%C3%AA+M%E1%BB%B9/data=!4m7!3m6!1s0x3135afbd85d004f3:0xc20140d3741399a1!8m2!3d20.9769774!4d105.9122499!16s%2Fg%2F11h5rzxqcs!19sChIJ8wTQhb2vNTERoZkTdNNAAcI?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0352 979 982,"XWG6+QVX Cửa hàng tạp hoá Lê Mỹ, Thống Nhất, Gia Lâm, Hà Nội"
Gia Dụng Gia Lâm,https://www.google.com/maps/place/Gia+D%E1%BB%A5ng+Gia+L%C3%A2m/data=!4m7!3m6!1s0x3135a9ed70bb170f:0xc225eb04250c7e49!8m2!3d21.0133392!4d105.9362947!16s%2Fg%2F11q8vf87pd!19sChIJDxe7cO2pNTERSX4MJQTrJcI?authuser=0&hl=en&rclk=1,Store,5,1,,0387 495 183,"Gia Dụng Gia Lâm, 271 Ngô Xuân Quảng, Trâu Quỳ, Gia Lâm, Hà Nội"
Siêu thị Sumi mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Sumi+mart/data=!4m7!3m6!1s0x3135aff08d89a2bd:0xd4f07889bcd31bf9!8m2!3d20.9836703!4d105.915783!16s%2Fg%2F11fm9ty0f2!19sChIJvaKJjfCvNTER-RvTvIl48NQ?authuser=0&hl=en&rclk=1,Supermarket,5,2,,,"Siêu thị Sumi mart, thôn 1 Đ. Giang Cao, Bát Tràng, Gia Lâm, Hà Nội"
Siêu thị Điện máy XANH,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH/data=!4m7!3m6!1s0x3135078118cd347f:0x9bfcbcb6a40ece75!8m2!3d21.0818501!4d105.9136513!16s%2Fg%2F11c2khdl42!19sChIJfzTNGIEHNTERdc4OpLa8_Js?authuser=0&hl=en&rclk=1,Electronics store,4.3,138,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH, 205 - 207, đường Đ. Hà Huy Tập, Yên Viên, Gia Lâm, Hà Nội 10000"
Hệ Thống Shop Sữa Gravitas - 81 Ngô Xuân Quảng,https://www.google.com/maps/place/H%E1%BB%87+Th%E1%BB%91ng+Shop+S%E1%BB%AFa+Gravitas+-+81+Ng%C3%B4+Xu%C3%A2n+Qu%E1%BA%A3ng/data=!4m7!3m6!1s0x3135a9c157955f93:0xffeca499da942dea!8m2!3d21.0188635!4d105.9371991!16s%2Fg%2F11qsn9njfd!19sChIJk1-VV8GpNTER6i2U2pmk7P8?authuser=0&hl=en&rclk=1,Supermarket,1,1,,0934 555 912,"Hệ Thống Shop Sữa Gravitas - 81 Ngô Xuân Quảng, 81 Ngô Xuân Quảng, Trâu Quỳ, Gia Lâm, Hà Nội"
Trung Tâm Điện Máy Xanh,https://www.google.com/maps/place/Trung+T%C3%A2m+%C4%90i%E1%BB%87n+M%C3%A1y+Xanh/data=!4m7!3m6!1s0x313507812532ee53:0xb5ee5415360b14d!8m2!3d21.0964709!4d105.9278615!16s%2Fg%2F11mn1nf7b1!19sChIJU-4yJYEHNTERTbFgU0HlXgs?authuser=0&hl=en&rclk=1,Electrical supply store,5,2,,,"3WWH+H4Q Trung Tâm Điện Máy Xanh, Dốc Lã, Gia Lâm, Hà Nội"
AEON MaxValu Zenpark,https://www.google.com/maps/place/AEON+MaxValu+Zenpark/data=!4m7!3m6!1s0x3135a99213495b47:0x2f5d3f5669d02f44!8m2!3d21.000137!4d105.942982!16s%2Fg%2F11sjg7nbq4!19sChIJR1tJE5KpNTERRC_QaVY_XS8?authuser=0&hl=en&rclk=1,Grocery store,5,1,,,"AEON MaxValu Zenpark, Đối Diện Tòa Ruby, Trâu Quỳ, Gia Lâm, Hà Nội"
"Siêu thị Điện máy XANH Đa Tốn, Gia Lâm","https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH+%C4%90a+T%E1%BB%91n,+Gia+L%C3%A2m/data=!4m7!3m6!1s0x3135af273fffffdb:0x33b7dca16315ab8c!8m2!3d20.9829298!4d105.9201118!16s%2Fg%2F11gdj60qsj!19sChIJ2___PyevNTERjKsVY6HctzM?authuser=0&hl=en&rclk=1",Electronics store,4.3,192,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH Đa Tốn, Gia Lâm, Thôn, Thuận Tốn, Gia Lâm, Hà Nội 10000"
WinMart+ Đào Xuyên,https://www.google.com/maps/place/WinMart%2B+%C4%90%C3%A0o+Xuy%C3%AAn/data=!4m7!3m6!1s0x3135af6878fa4991:0x98db428bd965c189!8m2!3d20.9859918!4d105.9306747!16s%2Fg%2F11f614q4wm!19sChIJkUn6eGivNTERicFl2YtC25g?authuser=0&hl=en&rclk=1,Supermarket,4.4,56,http://vinmart.com/,1900 6959,"XWPJ+97V WinMart+ Đào Xuyên, Đa Tốn, Gia Lâm, Hà Nội"
GỐM SỨ HOÀ HẰNG ( VÒ RƯỢU),https://www.google.com/maps/place/G%E1%BB%90M+S%E1%BB%A8+HO%C3%80+H%E1%BA%B0NG+%28+V%C3%92+R%C6%AF%E1%BB%A2U%29/data=!4m7!3m6!1s0x3135afc88efa5b2f:0xab7bcb19a09d1a4d!8m2!3d20.9738552!4d105.9108019!16s%2Fg%2F11fk4ly66r!19sChIJL1v6jsivNTERTRqdoBnLe6s?authuser=0&hl=en&rclk=1,Supermarket,,,,0969 612 344,"GỐM SỨ HOÀ HẰNG ( VÒ RƯỢU), Số 140 xóm 5, Bát Tràng, Gia Lâm, Hà Nội"
WinMart,https://www.google.com/maps/place/WinMart/data=!4m7!3m6!1s0x3135afea53e595c9:0x1774a8f9798a417d!8m2!3d20.9935881!4d105.9600988!16s%2Fg%2F11n0zdl0_6!19sChIJyZXlU-qvNTERfUGKefmodBc?authuser=0&hl=en&rclk=1,Supermarket,4.3,266,,,"WinMart, Tầng 2, TTTM Vincom Mega Mall Ocean Park, Kiêu Kỵ, Gia Lâm, Hà Nội"
Siêu thị MetroThai,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+MetroThai/data=!4m7!3m6!1s0x3135a8bc406e6da5:0x366c695191819904!8m2!3d21.0164222!4d105.9537091!16s%2Fg%2F11cspjpgjx!19sChIJpW1uQLyoNTERBJmBkVFpbDY?authuser=0&hl=en&rclk=1,Supermarket,3.6,57,,0904 665 774,"Siêu thị MetroThai, D16 KĐT Đặng Xá, D18,, Đặng Xá, Gia Lâm, Hà Nội"
VinhAn,https://www.google.com/maps/place/VinhAn/data=!4m7!3m6!1s0x3135af80bb28f577:0x48419e9c15d6d6d6!8m2!3d21.00045!4d105.9120253!16s%2Fg%2F11j6g7jfwx!19sChIJd_Uou4CvNTER1tbWFZyeQUg?authuser=0&hl=en&rclk=1,Supermarket,5,1,,,"2W26+5RJ VinhAn, Unnamed Road, Đông Dư, Gia Lâm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135a817aaaaaaab:0x879f109ec65bbe4c!8m2!3d21.0762942!4d105.9493593!16s%2Fg%2F11jnslf5gn!19sChIJq6qqqheoNTERTL5bxp4Qn4c?authuser=0&hl=en&rclk=1,Grocery store,5,1,http://winmart.vn/,024 7106 6866,"3WGX+GP9 WinMart+, Thôn 7, Gia Lâm, Hà Nội"
Siêu thị mini XanhMarket,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+XanhMarket/data=!4m7!3m6!1s0x3135af59316f8e1f:0x7049efc1e92a87e7!8m2!3d20.9951688!4d105.943573!16s%2Fg%2F11v3z0wqly!19sChIJH45vMVmvNTER54cq6cHvSXA?authuser=0&hl=en&rclk=1,Natural goods store,,,,,"Siêu thị mini XanhMarket, Tòa S1.02, Vinhomes OceanPark, Gia Lâm, Hà Nội"
SIÊU THỊ GIA VỊ THỰC PHẨM,https://www.google.com/maps/place/SI%C3%8AU+TH%E1%BB%8A+GIA+V%E1%BB%8A+TH%E1%BB%B0C+PH%E1%BA%A8M/data=!4m7!3m6!1s0x3135af6af7700143:0x3c534febdcc12824!8m2!3d20.9966594!4d105.9449145!16s%2Fg%2F11t_zs86wf!19sChIJQwFw92qvNTERJCjB3OtPUzw?authuser=0&hl=en&rclk=1,Food seasoning manufacturer,,,,,"XWWV+MX7 SIÊU THỊ GIA VỊ THỰC PHẨM, Biển Hồ, Đa Tốn, Gia Lâm, Hà Nội"
Cửa Hàng Tạp Hoá Gia Lâm,https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+T%E1%BA%A1p+Ho%C3%A1+Gia+L%C3%A2m/data=!4m7!3m6!1s0x3135a8cef318da59:0xaf5fec65d274f7aa!8m2!3d21.0064539!4d105.938233!16s%2Fg%2F11m5820prk!19sChIJWdoY886oNTERqvd00mXsX68?authuser=0&hl=en&rclk=1,Department store,,,,1648 934596,"Cửa Hàng Tạp Hoá Gia Lâm, 71, Đường A - Đào Nguyên, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Thành Phố, Hà Nội"
Indian spice,https://www.google.com/maps/place/Indian+spice/data=!4m7!3m6!1s0x3135af9b3fc76119:0x12a7e28b888b2832!8m2!3d20.9925669!4d105.9424923!16s%2Fg%2F11t_zs4fg_!19sChIJGWHHP5uvNTERMiiLiIvipxI?authuser=0&hl=en&rclk=1,Grocery store,,,,,"XWVR+2XH Indian spice, Đại D. 1, Đa Tốn, Gia Lâm, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135af68d9ad7051:0xc7c111085fcfef2d!8m2!3d20.9921632!4d105.9431312!16s%2Fg%2F11q2tbrgcc!19sChIJUXCt2WivNTERLe_PXwgRwcc?authuser=0&hl=en&rclk=1,Grocery store,4.7,6,http://winmart.vn/,,"XWRV+V76 WinMart+, Đại D. 1, Đa Tốn, Gia Lâm, Hà Nội"
