title,link,main_category,rating,reviews,website,phone,address
IE health life sơn tây 001,https://www.google.com/maps/place/IE+health+life+s%C6%A1n+t%C3%A2y+001/data=!4m7!3m6!1s0x313458ac830a7a8f:0xaae4e449ed830a73!8m2!3d21.1269204!4d105.5026355!16s%2Fg%2F11fz9y_pkh!19sChIJj3oKg6xYNDERcwqD7Unk5Ko?authuser=0&hl=en&rclk=1,Natural goods store,5,3,http://ievietnam.vn/,0984 049 793,"IE health life sơn tây 001, 363 Chùa Thông, P. Phú Thịnh, Sơn Tây, Hà Nội"
H2 Mart 253 Lê Lợi,https://www.google.com/maps/place/H2+Mart+253+L%C3%AA+L%E1%BB%A3i/data=!4m7!3m6!1s0x3134f7e5d107b74b:0x17b9a4a79dba3f58!8m2!3d21.1499395!4d105.5053182!16s%2Fg%2F11q93hpc1x!19sChIJS7cH0eX3NDERWD-6naekuRc?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0389 925 331,"H2 Mart 253 Lê Lợi, 253 Lê Lợi, P. Lê Lợi, Sơn Tây, Hà Nội"
Siêu thị Điện máy XANH,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH/data=!4m7!3m6!1s0x313458ab7fbb2713:0x3ba4fde9f633061f!8m2!3d21.1270923!4d105.5032589!16s%2Fg%2F11dxb0td5w!19sChIJEye7f6tYNDERHwYz9un9pDs?authuser=0&hl=en&rclk=1,Electronics store,4.1,25,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH, 366 Chùa Thông, P. Phú Thịnh, Sơn Tây, Hà Nội 10000"
"Shop Bán Hoa Sơn Tây, Hà Nội - SuSu","https://www.google.com/maps/place/Shop+B%C3%A1n+Hoa+S%C6%A1n+T%C3%A2y,+H%C3%A0+N%E1%BB%99i+-+SuSu/data=!4m7!3m6!1s0x31345f23ca162769:0xb198f555097350b3!8m2!3d21.111789!4d105.4900892!16s%2Fg%2F11sszn6cqs!19sChIJaScWyiNfNDERs1BzCVX1mLE?authuser=0&hl=en&rclk=1",Store,,,,,"Shop Bán Hoa Sơn Tây, Hà Nội - SuSu, 147 Sơn Lộc, P. Sơn Lộc, Sơn Tây, Hà Nội"
Siêu Thị Minimart Lục Quân,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Minimart+L%E1%BB%A5c+Qu%C3%A2n/data=!4m7!3m6!1s0x313459865196e4cd:0xa798d975b193b47e!8m2!3d21.0470896!4d105.5068559!16s%2Fg%2F11pt_30yrp!19sChIJzeSWUYZZNDERfrSTsXXZmKc?authuser=0&hl=en&rclk=1,Store,,,,,"2GW4+MGH Siêu Thị Minimart Lục Quân, Cổ Đông, Sơn Tây, Hà Nội"
h2Mart | Cửa Hàng Số 8,https://www.google.com/maps/place/h2Mart+%7C+C%E1%BB%ADa+H%C3%A0ng+S%E1%BB%91+8/data=!4m7!3m6!1s0x3134f74990afa3dd:0x8d6c47b23b17ff83!8m2!3d21.1445222!4d105.5054407!16s%2Fg%2F11ny0rzf18!19sChIJ3aOvkEn3NDERg_8XO7JHbI0?authuser=0&hl=en&rclk=1,Discount supermarket,,,,0986 646 886,"h2Mart | Cửa Hàng Số 8, 129 Lê Lợi, P. Lê Lợi, Sơn Tây, Hà Nội 10000"
Siêu thị bánh tráng TaNa xuân khanh,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+b%C3%A1nh+tr%C3%A1ng+TaNa+xu%C3%A2n+khanh/data=!4m7!3m6!1s0x31345ffe4dd920b1:0x61657538253b83c4!8m2!3d21.1089193!4d105.4429437!16s%2Fg%2F11rk698303!19sChIJsSDZTf5fNDERxIM7JTh1ZWE?authuser=0&hl=en&rclk=1,Bakery,3.6,9,,0862 914 988,"Siêu thị bánh tráng TaNa xuân khanh, 115 Đ.Đá Bạc, P. Xuân Khanh, Sơn Tây, Hà Nội"
Gạch ốp lát & thiết bị vệ sinh THẮNG HUỆ,https://www.google.com/maps/place/G%E1%BA%A1ch+%E1%BB%91p+l%C3%A1t+%26+thi%E1%BA%BFt+b%E1%BB%8B+v%E1%BB%87+sinh+TH%E1%BA%AENG+HU%E1%BB%86/data=!4m7!3m6!1s0x31345f3454bdabcf:0x8e33345318d88af!8m2!3d21.1130294!4d105.4676581!16s%2Fg%2F11fsjyk2mf!19sChIJz6u9VDRfNDERr4iNMUUz4wg?authuser=0&hl=en&rclk=1,Supermarket,5,8,,,"Gạch ốp lát & thiết bị vệ sinh THẮNG HUỆ, 82 ĐT423, Thanh Mỹ, Sơn Tây, Hà Nội"
Tạp hoá Thu Hiền (Siêu thị mini),https://www.google.com/maps/place/T%E1%BA%A1p+ho%C3%A1+Thu+Hi%E1%BB%81n+%28Si%C3%AAu+th%E1%BB%8B+mini%29/data=!4m7!3m6!1s0x313459dcd749759b:0x9faccd6b44e7e901!8m2!3d21.0499944!4d105.5093456!16s%2Fg%2F11v4j58r3v!19sChIJm3VJ19xZNDERAennRGvNrJ8?authuser=0&hl=en&rclk=1,Supermarket,5,2,,0979 973 808,"2GX5+XMX Tạp hoá Thu Hiền (Siêu thị mini), Cổ Đông, Sơn Tây, Hà Nội"
Siêu thị Thế Giới Di Động,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Th%E1%BA%BF+Gi%E1%BB%9Bi+Di+%C4%90%E1%BB%99ng/data=!4m7!3m6!1s0x31345f4b8e7c5d5b:0x62fe73e8718a99b4!8m2!3d21.1164559!4d105.4951988!16s%2Fg%2F1jkw8vhyl!19sChIJW118jktfNDERtJmKcehz_mI?authuser=0&hl=en&rclk=1,Cell phone store,4.6,105,http://www.thegioididong.com/,1800 1060,"Siêu thị Thế Giới Di Động, Số 4 - 6 Phố Thanh Vỵ, P. Sơn Lộc, TX. Sơn Tây, 6 Ngõ 24 phố Thanh Vỵ, P. Sơn Lộc, Sơn Tây, Hà Nội 100000"
Siêu thị mini H2 Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+mini+H2+Mart/data=!4m7!3m6!1s0x3134f78dab60f397:0x390069d925f9e76e!8m2!3d21.134248!4d105.509483!16s%2Fg%2F11h_4nx0wx!19sChIJl_Ngq433NDERbuf5JdlpADk?authuser=0&hl=en&rclk=1,Grocery store,,,,,"Siêu thị mini H2 Mart, 159 Phùng Khắc Khoan, P. Phú Thịnh, Sơn Tây, Hà Nội"
Siêu thị Điện máy XANH,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH/data=!4m7!3m6!1s0x31345fef6057b8f3:0x328ac939f62d211a!8m2!3d21.110725!4d105.495166!16s%2Fg%2F11s_zpmh3c!19sChIJ87hXYO9fNDERGiEt9jnJijI?authuser=0&hl=en&rclk=1,Electronics store,,,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH, 18 đường Trung Sơn Trầm, Sơn Tây, Hà Nội 10000"
shop Kim -Thổ -Mộc,https://www.google.com/maps/place/shop+Kim+-Th%E1%BB%95+-M%E1%BB%99c/data=!4m7!3m6!1s0x3134f5830edcf931:0x4be2db43eada8de1!8m2!3d21.1404864!4d105.455241!16s%2Fg%2F11h24jlfcm!19sChIJMfncDoP1NDER4Y3a6kPb4ks?authuser=0&hl=en&rclk=1,Grocery store,5,4,,0984 735 028,"4FR4+53X shop Kim -Thổ -Mộc, Xuân Sơn, Sơn Tây, Hà Nội"
TH Truemart,https://www.google.com/maps/place/TH+Truemart/data=!4m7!3m6!1s0x313459bfcf3affd3:0x114069e8c99b453f!8m2!3d21.1260557!4d105.5024037!16s%2Fg%2F11j0_nct_t!19sChIJ0_86z79ZNDERP0WbyehpQBE?authuser=0&hl=en&rclk=1,Supermarket,5,5,,0384 758 031,"TH Truemart, 326 Chùa Thông, P. Sơn Lộc, Sơn Tây, Hà Nội"
Siêu thị Điện Máy Media Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+Media+Mart/data=!4m7!3m6!1s0x31345f4c5ba02945:0xc035e94fde8ebe0d!8m2!3d21.1180078!4d105.4970877!16s%2Fg%2F11kpp_83lx!19sChIJRSmgW0xfNDERDb6O3k_pNcA?authuser=0&hl=en&rclk=1,Electronics store,,,https://mediamart.vn/he-thong-sieu-thi,0901 783 566,"Siêu thị Điện Máy Media Mart, Km 0+300, Thị Xã Sơn Tây Sơn Tây, Hanoi City"
ĐMX - Sơn Tây,https://www.google.com/maps/place/%C4%90MX+-+S%C6%A1n+T%C3%A2y/data=!4m7!3m6!1s0x313458ac8229289b:0x608f283a97d2a7f!8m2!3d21.1266487!4d105.5028538!16s%2Fg%2F11c1qhjxgg!19sChIJmygpgqxYNDERfyp9qYPyCAY?authuser=0&hl=en&rclk=1,Cell phone store,4.3,114,https://www.dienmayxanh.com/,1800 1061,"ĐMX - Sơn Tây, Số 366, Phường Sơn Lộc, Thị Xã Sơn Tây, Hà Nội, 100000"
Điện Máy Xanh Cổ Đông,https://www.google.com/maps/place/%C4%90i%E1%BB%87n+M%C3%A1y+Xanh+C%E1%BB%95+%C4%90%C3%B4ng/data=!4m7!3m6!1s0x31345953e68f2ff5:0x28cbd86e713ba956!8m2!3d21.0484199!4d105.5050048!16s%2Fg%2F11dyx9qpm2!19sChIJ9S-P5lNZNDERVqk7cW7Yyyg?authuser=0&hl=en&rclk=1,Electronics store,4,119,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Điện Máy Xanh Cổ Đông, Thôn Đoàn Kết, Sơn Tây, Hà Nội 10000"
Cửa Hàng Điện Tử - Điện lạnh Thành Tuyến Sơn Tây .,https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+%C4%90i%E1%BB%87n+T%E1%BB%AD+-+%C4%90i%E1%BB%87n+l%E1%BA%A1nh+Th%C3%A0nh+Tuy%E1%BA%BFn+S%C6%A1n+T%C3%A2y+./data=!4m7!3m6!1s0x31345f4d5d2a107f:0x418671872f91d402!8m2!3d21.1210044!4d105.4992273!16s%2Fg%2F1jkw76f89!19sChIJfxAqXU1fNDERAtSRL4dxhkE?authuser=0&hl=en&rclk=1,Electronics store,4.4,45,,024 3383 2360,"Cửa Hàng Điện Tử - Điện lạnh Thành Tuyến Sơn Tây ., 183 Chùa Thông, P. Sơn Lộc, Sơn Tây, Hà Nội"
Cửa Hàng Tạp Hóa Quang Hải,https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+T%E1%BA%A1p+H%C3%B3a+Quang+H%E1%BA%A3i/data=!4m7!3m6!1s0x3134f60beeb4a495:0x448e05b9893f28bc!8m2!3d21.1509733!4d105.5054654!16s%2Fg%2F1jkvn9tly!19sChIJlaS07gv2NDERvCg_ibkFjkQ?authuser=0&hl=en&rclk=1,Variety store,,,,024 6327 8051,"Cửa Hàng Tạp Hóa Quang Hải, 300 Lê Lợi, P. Lê Lợi, Sơn Tây, Hà Nội"
"Siêu thị Điện máy XANH Xuân Khanh, Hà Nội","https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH+Xu%C3%A2n+Khanh,+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31345fa14879e8d3:0xa05aa2b964ef8f05!8m2!3d21.1097287!4d105.4491524!16s%2Fg%2F11fz9zwrz3!19sChIJ0-h5SKFfNDERBY_vZLmiWqA?authuser=0&hl=en&rclk=1",Electronics store,4.1,72,https://www.dienmayxanh.com/?utm_source=GMB_list&utm_medium=organic&utm_campaign=GMB_website,1800 1061,"Siêu thị Điện máy XANH Xuân Khanh, Hà Nội, Số 200-202, tổ 3A, Hà Nội 10000"
Siêu Thị Gia Đình,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Gia+%C4%90%C3%ACnh/data=!4m7!3m6!1s0x3134f605e6eb71cf:0x16411451134dc9ae!8m2!3d21.1430178!4d105.5068763!16s%2Fg%2F11f7ny80t_!19sChIJz3Hr5gX2NDERrslNE1EUQRY?authuser=0&hl=en&rclk=1,Store,,,,,"Siêu Thị Gia Đình, 21 Đốc Ngữ, P. Quang Trung, Sơn Tây, Hà Nội"
Thư mart,https://www.google.com/maps/place/Th%C6%B0+mart/data=!4m7!3m6!1s0x3134f7601802ec63:0x7fb6a31a86df0f79!8m2!3d21.1503943!4d105.506167!16s%2Fg%2F11fj6s_4g0!19sChIJY-wCGGD3NDEReQ_fhhqjtn8?authuser=0&hl=en&rclk=1,Grocery store,,,,,"Thư mart, 20 P. Phù Sa, Viên Sơn, Sơn Tây, Hà Nội"
"WinMart+Ngã Tư Cổ Đông, Sơn Tây","https://www.google.com/maps/place/WinMart%2BNg%C3%A3+T%C6%B0+C%E1%BB%95+%C4%90%C3%B4ng,+S%C6%A1n+T%C3%A2y/data=!4m7!3m6!1s0x31345953ffc02755:0x417cf98aea681c73!8m2!3d21.0472857!4d105.5058835!16s%2Fg%2F11jp835js6!19sChIJVSfA_1NZNDERcxxo6or5fEE?authuser=0&hl=en&rclk=1",Grocery store,4.5,10,,024 7106 6866,"WinMart+Ngã Tư Cổ Đông, Sơn Tây, Ngã tư Cổ Đông. Xóm 10 .Thôn, Đoàn Kết, Sơn Tây, Hà Nội 12714"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x313458ab9d03d959:0x324121b87c1c10ab!8m2!3d21.1279806!4d105.5036692!16s%2Fg%2F11jnxstkyh!19sChIJWdkDnatYNDERqxAcfLghQTI?authuser=0&hl=en&rclk=1,Grocery store,4.6,17,http://vinmart.com/,024 7106 6866,"WinMart+, 429 Chùa Thông, P. Phú Thịnh, Sơn Tây, Hà Nội 12717"
Cửa Hàng Khô Minh Nguyện,https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+Kh%C3%B4+Minh+Nguy%E1%BB%87n/data=!4m7!3m6!1s0x31345f48c38d0071:0xaa4ab1f241e95cdc!8m2!3d21.1106582!4d105.4965997!16s%2Fg%2F11pb10m8ww!19sChIJcQCNw0hfNDER3FzpQfKxSqo?authuser=0&hl=en&rclk=1,Grocery store,5,1,,0974 071 251,"Cửa Hàng Khô Minh Nguyện, 79 QL21, Trung Sơn Trầm, Sơn Tây, Hà Nội"
"WinMart+126A Thanh Vị, Sơn Lộc, Sơn Tây","https://www.google.com/maps/place/WinMart%2B126A+Thanh+V%E1%BB%8B,+S%C6%A1n+L%E1%BB%99c,+S%C6%A1n+T%C3%A2y/data=!4m7!3m6!1s0x31345f4904dc09cd:0x1b2e922a046eb87e!8m2!3d21.114189!4d105.492417!16s%2Fg%2F11fmw3lkl5!19sChIJzQncBElfNDERfrhuBCqSLhs?authuser=0&hl=en&rclk=1",Grocery store,4.4,13,,024 7106 6866,"WinMart+126A Thanh Vị, Sơn Lộc, Sơn Tây, 126A P. Thanh Vị, P. Sơn Lộc, Sơn Tây, Hà Nội 12717"
Siêu thị Thế Giới Di Động,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Th%E1%BA%BF+Gi%E1%BB%9Bi+Di+%C4%90%E1%BB%99ng/data=!4m7!3m6!1s0x3134f602a6b3cdb9:0x9ec122532cfed9a6!8m2!3d21.1334002!4d105.5111698!16s%2Fg%2F11b5qssqh7!19sChIJuc2zpgL2NDERptn-LFMiwZ4?authuser=0&hl=en&rclk=1,Cell phone store,4.4,65,https://www.thegioididong.com/,1800 1060,"Siêu thị Thế Giới Di Động, 134 Phùng Khắc Khoan, P. Quang Trung, Sơn Tây, Hà Nội"
Xiaomi Sơn Tây,https://www.google.com/maps/place/Xiaomi+S%C6%A1n+T%C3%A2y/data=!4m7!3m6!1s0x31345f37ddf0352f:0x9f62538b42ee9e13!8m2!3d21.1161751!4d105.4950088!16s%2Fg%2F11ssv04flp!19sChIJLzXw3TdfNDERE57uQotTYp8?authuser=0&hl=en&rclk=1,Store,,,https://dienmayxiaomi.com/,0838 194 194,"Xiaomi Sơn Tây, 14 P. Thanh Vị, P. Sơn Lộc, Sơn Tây, Hà Nội 100000"
Siêu thị Điện Máy MediaMart Cổ Đông,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+M%C3%A1y+MediaMart+C%E1%BB%95+%C4%90%C3%B4ng/data=!4m7!3m6!1s0x31345953d1ca87ef:0x2178d2a8e6c499bf!8m2!3d21.0479679!4d105.5055219!16s%2Fg%2F11v07khssc!19sChIJ74fK0VNZNDERv5nE5qjSeCE?authuser=0&hl=en&rclk=1,Electronics store,,,https://mediamart.vn/he-thong-sieu-thi,0931 718 083,"Siêu thị Điện Máy MediaMart Cổ Đông, Đường Cổ Đông, Cổ Đông, Sơn Tây, Hà Nội"
HỆ THỐNG MẸ VÀ BÉ BABYMART,https://www.google.com/maps/place/H%E1%BB%86+TH%E1%BB%90NG+M%E1%BA%B8+V%C3%80+B%C3%89+BABYMART/data=!4m7!3m6!1s0x3134598bd52b6f2f:0x3553b01d6aa407c5!8m2!3d21.1328969!4d105.5019208!16s%2Fg%2F11s51csnhg!19sChIJL28r1YtZNDERxQekah2wUzU?authuser=0&hl=en&rclk=1,Supermarket,,,,,"HỆ THỐNG MẸ VÀ BÉ BABYMART, 173 Phố Quang Trung, P. Quang Trung, Sơn Tây, Hà Nội"
Nghệ Market,https://www.google.com/maps/place/Ngh%E1%BB%87+Market/data=!4m7!3m6!1s0x3134f60158c36e4b:0xe14e98ca1fa0f17a!8m2!3d21.1373952!4d105.5062735!16s%2Fg%2F1hc9c7zyb!19sChIJS27DWAH2NDERevGgH8qYTuE?authuser=0&hl=en&rclk=1,Market,4.1,1108,https://moovitapp.com/index/vi/ph%C6%B0%C6%A1ng_ti%E1%BB%87n_c%C3%B4ng_c%E1%BB%99ng-Ch%E1%BB%A3_Ngh%E1%BB%87_S%C6%A1n_T%C3%A2y_Th%E1%BB%8B_X%C3%A3_S%C6%A1n_T%C3%A2y_H%C3%A0_N%E1%BB%99i-H%C3%A0_N%E1%BB%99i-site_50481624-2921,,"Nghệ Market, Hoàng Diệu, P. Quang Trung, Sơn Tây, Hà Nội"
Ngõ Chùa Mới,https://www.google.com/maps/place/Ng%C3%B5+Ch%C3%B9a+M%E1%BB%9Bi/data=!4m7!3m6!1s0x3134f532f6b3ee93:0xf85d85c8a06df9ff!8m2!3d21.1426671!4d105.5004815!16s%2Fg%2F11gnp90dng!19sChIJk-6z9jL1NDER__ltoMiFXfg?authuser=0&hl=en&rclk=1,Supermarket,4.5,4,,,"4GV2+359 Ngõ Chùa Mới, P. Ngô Quyền, Sơn Tây, Hà Nội"
FPT Shop,https://www.google.com/maps/place/FPT+Shop/data=!4m7!3m6!1s0x3134f6011718c7db:0x9ed129d5941f5beb!8m2!3d21.1366467!4d105.5047827!16s%2Fg%2F11cjvkj5_3!19sChIJ28cYFwH2NDER61sflNUp0Z4?authuser=0&hl=en&rclk=1,Cell phone store,4.5,79,http://fptshop.com.vn/,1800 6601,"FPT Shop, 3 P. Nguyễn Thái Học, P. Quang Trung, Sơn Tây, Hà Nội"
