title,link,main_category,rating,reviews,website,phone,address
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x3135adcd520e584d:0xf33910c41f689102!8m2!3d20.9622488!4d105.8643127!16s%2Fg%2F11fw_7bk46!19sChIJTVgOUs2tNTERApFoH8QQOfM?authuser=0&hl=en&rclk=1,Supermarket,,,,024 7106 6866,"VinMart+, N2C, KHU TÁI ĐỊNH CƯ X2A, Lô, Hoàng Mai, Hà Nội 11707"
Siêu thị Q - Mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Q+-+Mart/data=!4m7!3m6!1s0x3135ad1b63e91203:0x6f3fef9c88ac761!8m2!3d20.9838621!4d105.8610232!16s%2Fg%2F11rj6866n2!19sChIJAxLpYxutNTERYceKyPn-8wY?authuser=0&hl=en&rclk=1,Supermarket,5,4,,,"XVM6+GCR Siêu thị Q - Mart, Hoàng Văn Thụ, Hoàng Mai, Hà Nội"
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x3135ad2c863674ad:0xb2f9d79e301dd9ec!8m2!3d20.990337!4d105.866553!16s%2Fg%2F11jdj8rf64!19sChIJrXQ2hiytNTER7NkdMJ7X-bI?authuser=0&hl=en&rclk=1,Supermarket,3.7,24,,024 7106 6866,"VinMart+, Nhà dịch vụ số P05S05, ngõ 13 Đ. Lĩnh Nam, Mai Động, Hoàng Mai, Hà Nội 11710"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac5beab074b5:0xa0f9809ea93017be!8m2!3d20.97803!4d105.836092!16s%2Fg%2F11jp8qsfy_!19sChIJtXSw6lusNTERvhcwqZ6A-aA?authuser=0&hl=en&rclk=1,Supermarket,,,,024 7106 6866,"WinMart+, 1 P. Nguyễn Cảnh Dị, Đại Kim, Hoàng Mai, Hà Nội 11717"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ad846914c45b:0x2ecfd8faa820d7a2!8m2!3d20.962957!4d105.8318764!16s%2Fg%2F11j7d0q7jz!19sChIJW8QUaYStNTERotcgqPrYzy4?authuser=0&hl=en&rclk=1,Supermarket,4,5,,,"WinMart+, Vp5, Hoàng Mai, Hà Nội"
Sắc Màu Tây Bắc,https://www.google.com/maps/place/S%E1%BA%AFc+M%C3%A0u+T%C3%A2y+B%E1%BA%AFc/data=!4m7!3m6!1s0x3135adf1c741cde9:0xb6c7110f3cef831b!8m2!3d20.9849993!4d105.8630013!16s%2Fg%2F11v091_n4c!19sChIJ6c1Bx_GtNTERG4PvPA8Rx7Y?authuser=0&hl=en&rclk=1,Grocery store,,,,,"Sắc Màu Tây Bắc, 54/66/299 Đ. Hoàng Mai, Tổ 66, Hoàng Mai, Hà Nội"
Siêu thị Sunmart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+Sunmart/data=!4m7!3m6!1s0x3135ac1037147413:0x1fa91587802ed8e8!8m2!3d20.9935434!4d105.8620106!16s%2Fg%2F11clwzqhsv!19sChIJE3QUNxCsNTER6NgugIcVqR8?authuser=0&hl=en&rclk=1,Supermarket,3.8,49,http://sunmart.vn/,,"Siêu thị Sunmart, 16 Đ. Tam Trinh, Mai Động, Hoàng Mai, Hà Nội"
Siêu Thị D-Mart Tam Trinh,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+D-Mart+Tam+Trinh/data=!4m7!3m6!1s0x3135ad4f99b25363:0x789692b6712939bd!8m2!3d20.9752393!4d105.8696729!16s%2Fg%2F11fn0tr0gv!19sChIJY1OymU-tNTERvTkpcbaSlng?authuser=0&hl=en&rclk=1,Supermarket,,,,,"XVG9+3VV Siêu Thị D-Mart Tam Trinh, Yên Sở, Hoàng Mai, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ad31bb02ced3:0x711e44c335df2081!8m2!3d20.9874174!4d105.858657!16s%2Fg%2F11f6gnxx32!19sChIJ084CuzGtNTERgSDfNcNEHnE?authuser=0&hl=en&rclk=1,Supermarket,4,82,,024 7106 6866,"WinMart+, Số 58. lô 6. tổ 44, Đền Lừ 2, Hoàng Văn Thụ, Hoàng Mai, Hà Nội 11713"
T-Mart,https://www.google.com/maps/place/T-Mart/data=!4m7!3m6!1s0x3135ac198f55071b:0xc2846e6b68ae585!8m2!3d20.9887129!4d105.8662976!16s%2Fg%2F12qg233ht!19sChIJGwdVjxmsNTERheWKtuZGKAw?authuser=0&hl=en&rclk=1,Supermarket,4,430,,1900 6446,"T-Mart, 72 Đ. Lĩnh Nam, Mai Động, Hoàng Mai, Hà Nội"
SIÊU THỊ AT,https://www.google.com/maps/place/SI%C3%8AU+TH%E1%BB%8A+AT/data=!4m7!3m6!1s0x3135ac40950229c7:0xfa1d9087f886c27!8m2!3d20.9800329!4d105.8512071!16s%2Fg%2F11f3rsb4bd!19sChIJxykClUCsNTERJ2yIfwjZoQ8?authuser=0&hl=en&rclk=1,Supermarket,,,,0917 311 183,"SIÊU THỊ AT, 293/2 Phố Tân Mai, Tân Mai, Hoàng Mai, Hà Nội"
AEON MaxValu Linh Đàm,https://www.google.com/maps/place/AEON+MaxValu+Linh+%C4%90%C3%A0m/data=!4m7!3m6!1s0x3135adb2c5d00ad5:0xaa728499758a89c6!8m2!3d20.964074!4d105.8230647!16s%2Fg%2F11pm795lyr!19sChIJ1QrQxbKtNTERxomKdZmEcqo?authuser=0&hl=en&rclk=1,Supermarket,4,62,https://www.facebook.com/AeonMaxValu.vn/,024 6651 8086,"AEON MaxValu Linh Đàm, P. Văn Tân, Khu đô thị Tây Nam Linh Đàm, Hoàng Mai, Hà Nội"
VinMart+,https://www.google.com/maps/place/VinMart%2B/data=!4m7!3m6!1s0x3135af1d6c98c6e3:0xd15be4e07afbfac9!8m2!3d20.9821857!4d105.8789812!16s%2Fg%2F11jcgr8__7!19sChIJ48aYbB2vNTERyfr7euDkW9E?authuser=0&hl=en&rclk=1,Supermarket,4.4,30,,024 7106 6866,"VinMart+, 262 Đ. Lĩnh Nam, Lĩnh Nam, Hoàng Mai, Hà Nội 11709"
WinMart,https://www.google.com/maps/place/WinMart/data=!4m7!3m6!1s0x3135aca212b3e9eb:0xc25e21836db3a926!8m2!3d21.0073081!4d105.8015488!16s%2Fg%2F1pzrl9781!19sChIJ6-mzEqKsNTERJqmzbYMhXsI?authuser=0&hl=en&rclk=1,Supermarket,4.1,2013,http://winmart.vn/,024 7106 6866,"WinMart, TTTM Winmart Trung Hòa, N 05 P. Hoàng Đạo Thúy, Trung Hoà, Cầu Giấy, Hà Nội 100000"
Siêu thị online,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+online/data=!4m7!3m6!1s0x3135ac683673e2c7:0x70f6364703305114!8m2!3d20.9863023!4d105.84334!16s%2Fg%2F11c6s5sfkg!19sChIJx-JzNmisNTERFFEwA0c29nA?authuser=0&hl=en&rclk=1,Supermarket,,,,0342 139 632,"Siêu thị online, Nhà 237, 7 ngõ Đ. Giáp Bát, Giáp Bát, Hoàng Mai, Hà Nội"
Siêu thị đức thành,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%91%E1%BB%A9c+th%C3%A0nh/data=!4m7!3m6!1s0x3135adaa4a2d52a5:0x4a3872cd829d83e2!8m2!3d20.9733509!4d105.8388995!16s%2Fg%2F11tj2l00yf!19sChIJpVItSqqtNTER4oOdgs1yOEo?authuser=0&hl=en&rclk=1,Supermarket,5,1,,,"Siêu thị đức thành, 32 P. Đại Từ, Đại Kim, Hoàng Mai, Hà Nội"
Ready Mart Linh Đàm - Hà Nội,https://www.google.com/maps/place/Ready+Mart+Linh+%C4%90%C3%A0m+-+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x3135ad779e544609:0x22ab6b810fb0842a!8m2!3d20.9699072!4d105.8294346!16s%2Fg%2F11kh05v1lp!19sChIJCUZUnnetNTERKoSwD4FrqyI?authuser=0&hl=en&rclk=1,Supermarket,3.6,7,,024 3206 5688,"Ready Mart Linh Đàm - Hà Nội, Số 16, M4 TT6, Khu đô thị Bắc Linh Đàm, Hoàng Mai, 100000"
Vicmart - hàng Nhật Úc Pháp,https://www.google.com/maps/place/Vicmart+-+h%C3%A0ng+Nh%E1%BA%ADt+%C3%9Ac+Ph%C3%A1p/data=!4m7!3m6!1s0x3135ad760279679b:0x1db329a3129c18d8!8m2!3d20.9641465!4d105.8243194!16s%2Fg%2F11jp0qrv9g!19sChIJm2d5AnatNTER2BicEqMpsx0?authuser=0&hl=en&rclk=1,Supermarket,5,2,http://vicmart.com.vn/,0988 852 101,"Vicmart - hàng Nhật Úc Pháp, Kios 16 Toà Rainbow, Khu đô thị Tây Nam Linh Đàm, Hoàng Mai, Hà Nội"
Thực phẩm sạch Chợ Quê Nhà,https://www.google.com/maps/place/Th%E1%BB%B1c+ph%E1%BA%A9m+s%E1%BA%A1ch+Ch%E1%BB%A3+Qu%C3%AA+Nh%C3%A0/data=!4m7!3m6!1s0x3135acfa54cd2241:0xe353c218a646413!8m2!3d20.972829!4d105.8206719!16s%2Fg%2F11cs1wt6z5!19sChIJQSLNVPqsNTERE2RkiiE8NQ4?authuser=0&hl=en&rclk=1,Supermarket,4,3,,0843 566 555,"Thực phẩm sạch Chợ Quê Nhà, Kiot 12D1, toà Vinaconex 2, Kim Văn, Hoàng Mai, Hà Nội"
Duc Thanh Supermarket,https://www.google.com/maps/place/Duc+Thanh+Supermarket/data=!4m7!3m6!1s0x3135ac609ee84ab7:0x8191b3c577afe32c!8m2!3d20.985804!4d105.8335643!16s%2Fg%2F1jkvrn632!19sChIJt0ronmCsNTERLOOvd8WzkYE?authuser=0&hl=en&rclk=1,Supermarket,4,261,,024 2211 0114,"XRPM+8CG Duc Thanh Supermarket, P. Trần Nguyên Đán, Định Công, Hoàng Mai, Hà Nội"
Bill Mart,https://www.google.com/maps/place/Bill+Mart/data=!4m7!3m6!1s0x3135ac56e66fc73b:0x126e6c2d66a24087!8m2!3d20.9709309!4d105.8330268!16s%2Fg%2F12mj_rw3v!19sChIJO8dv5lasNTERh0CiZi1sbhI?authuser=0&hl=en&rclk=1,Supermarket,2.6,9,,0904 122 007,"Bill Mart, 202 P. Đại Từ, Đại Kim, Hoàng Mai, Hà Nội 100000"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135ac7c039dcbd5:0x5b6df1fe874143d8!8m2!3d21.002662!4d105.8344159!16s%2Fg%2F11hcj88cz2!19sChIJ1cudA3ysNTER2ENBh_7xbVs?authuser=0&hl=en&rclk=1,Supermarket,4,25,http://winmart.vn/,024 7106 6866,"WinMart+, Số 2 Ng. 167 Phương Mai, Kim Liên, Đống Đa, Hà Nội 11520"
Siêu Thị Tiện Ích,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Ti%E1%BB%87n+%C3%8Dch/data=!4m7!3m6!1s0x3135acffdd3560b1:0x16e4bfb2b2810b2a!8m2!3d20.9640056!4d105.8275093!16s%2Fg%2F11p0xpnsc1!19sChIJsWA13f-sNTERKguBsrK_5BY?authuser=0&hl=en&rclk=1,Department store,,,,0971 628 961,"Siêu Thị Tiện Ích, Kios 74 HH3C, Khu đô thị Linh Đàm, Hoàng Mai, Hà Nội"
Eco mart,https://www.google.com/maps/place/Eco+mart/data=!4m7!3m6!1s0x3135adfd262bf787:0x68f7e407c9f1fe26!8m2!3d20.9781911!4d105.8354083!16s%2Fg%2F11nmqqnjwf!19sChIJh_crJv2tNTERJv7xyQfk92g?authuser=0&hl=en&rclk=1,Supermarket,5,2,https://www.cuahangtaphoa.com/,0988 686 303,"Eco mart, Kiot số 5, chung cư CT36A, Hoàng Mai, Hà Nội"
Siêu thị La mart,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+La+mart/data=!4m7!3m6!1s0x3135adfd908f0ed5:0x13516e0ef4749b9!8m2!3d20.9747256!4d105.8507227!16s%2Fg%2F11q8vr1db8!19sChIJ1Q6PkP2tNTERuUlH7-AWNQE?authuser=0&hl=en&rclk=1,Grocery store,,,,,"Siêu thị La mart, 206 Ng. 143 P. Nguyễn Chính, Thịnh Liệt, Hoàng Mai, Hà Nội"
Muong Thanh Supermarket,https://www.google.com/maps/place/Muong+Thanh+Supermarket/data=!4m7!3m6!1s0x3135acffcd1f9b43:0xa7202d9fba30893d!8m2!3d20.9643038!4d105.8259433!16s%2Fg%2F11c44qrjb5!19sChIJQ5sfzf-sNTERPYkwup8tIKc?authuser=0&hl=en&rclk=1,Supermarket,3.9,278,,0984 686 881,"XR7G+P9G Muong Thanh Supermarket, Nguyễn Hữu Thọ, Hoàng Liệt, Hoàng Mai, Hà Nội"
Chi Nhánh VMsetup2 Hệ Thống Vi-Mart (Bán Lẻ & Phân Phối Theo Chuỗi),https://www.google.com/maps/place/Chi+Nh%C3%A1nh+VMsetup2+H%E1%BB%87+Th%E1%BB%91ng+Vi-Mart+%28B%C3%A1n+L%E1%BA%BB+%26+Ph%C3%A2n+Ph%E1%BB%91i+Theo+Chu%E1%BB%97i%29/data=!4m7!3m6!1s0x3135ad14458bfa8f:0x93b4f938c3e63150!8m2!3d20.9749138!4d105.8412998!16s%2Fg%2F11g0gnkb4s!19sChIJj_qLRRStNTERUDHmwzj5tJM?authuser=0&hl=en&rclk=1,Supermarket,,,http://www.vi-mart.vn/,0898 858 875,"Chi Nhánh VMsetup2 Hệ Thống Vi-Mart (Bán Lẻ & Phân Phối Theo Chuỗi), 52 Giải Phóng, Thịnh Liệt, Hoàng Mai, Hà Nội"
K&kmart,https://www.google.com/maps/place/K%26kmart/data=!4m7!3m6!1s0x3135ab6161830243:0xbcfc9fbe29671387!8m2!3d20.9644995!4d105.8449007!16s%2Fg%2F11pts64qq3!19sChIJQwKDYWGrNTERhxNnKb6f_Lw?authuser=0&hl=en&rclk=1,Supermarket,,,,0868 215 731,"K&kmart, 1 P. Trần Thủ Độ, Kim Mã, Hoàng Mai, Hà Nội 100000"
Siêu Thị TD Mart,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+TD+Mart/data=!4m7!3m6!1s0x3135adfc68375e95:0x8f726cf2bd37990b!8m2!3d20.9751851!4d105.8697919!16s%2Fg%2F11q86d0v3l!19sChIJlV43aPytNTERC5k3vfJsco8?authuser=0&hl=en&rclk=1,Supermarket,5,4,,0986 380 592,"Siêu Thị TD Mart, Tầng 1 Tòa CT2B Chung Cư Gelexia Reverside, Yên Sở, Hoàng Mai, Hà Nội"
ĐIỆN MÁY HOÀNG PHÁT,https://www.google.com/maps/place/%C4%90I%E1%BB%86N+M%C3%81Y+HO%C3%80NG+PH%C3%81T/data=!4m7!3m6!1s0x3135af8406f6f8b7:0x3c2d6a218eb07f82!8m2!3d20.9724162!4d105.8847099!16s%2Fg%2F11k60d2zqr!19sChIJt_j2BoSvNTERgn-wjiFqLTw?authuser=0&hl=en&rclk=1,Supermarket,5,3,https://dienmayhoangphat.vn/,0948 442 888,"ĐIỆN MÁY HOÀNG PHÁT, 17 Đ.Khuyến Lương, Trần Phú, Hoàng Mai, Hà Nội 100000"
Winmart Trương Định,https://www.google.com/maps/place/Winmart+Tr%C6%B0%C6%A1ng+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x3135ad7dba6459f9:0x72bb35bf310db47a!8m2!3d20.9793054!4d105.8447313!16s%2Fg%2F11sdd8njbr!19sChIJ-Vlkun2tNTERerQNMb81u3I?authuser=0&hl=en&rclk=1,Supermarket,1.7,7,,,"Winmart Trương Định, SEVIN OFFICE 609 TRƯƠNG ĐỊNH, HOÀNG MAI, HÀ NỘI, 609 Trương Định, Thịnh Liệt, Hoàng Mai, Hà Nội"
Siêu thị T-Mart Hateco,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+T-Mart+Hateco/data=!4m7!3m6!1s0x3135ac2d80d7b19b:0x618fa482db75bb36!8m2!3d20.9630193!4d105.8645062!16s%2Fg%2F11c32784sk!19sChIJm7HXgC2sNTERNrt124Kkj2E?authuser=0&hl=en&rclk=1,Grocery store,4,22,,,"XV77+6R2 Siêu thị T-Mart Hateco, Yên Sở, Hoàng Mai, Hà Nội"
Siêu Thị Vy Anh,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Vy+Anh/data=!4m7!3m6!1s0x3135adb46b237a55:0x6bc114486215de06!8m2!3d20.9628279!4d105.814721!16s%2Fg%2F11rttcjmvs!19sChIJVXoja7StNTERBt4VYkgUwWs?authuser=0&hl=en&rclk=1,Supermarket,,,https://www.sieuthivyanh.com/,0973 397 817,"Siêu Thị Vy Anh, 858 kim giang đườn, Đ. Kim Giang, Thanh Liệt, Thanh Trì, Hà Nội 100000"
TTM Farm 333 Hoàng Mai,https://www.google.com/maps/place/TTM+Farm+333+Ho%C3%A0ng+Mai/data=!4m7!3m6!1s0x3135ade4e75327dd:0xc80e49dfb045a7de!8m2!3d20.9858989!4d105.861638!16s%2Fg%2F11jcb4ktvy!19sChIJ3SdT5-StNTER3qdFsN9JDsg?authuser=0&hl=en&rclk=1,Supermarket,,,,,"TTM Farm 333 Hoàng Mai, 48/299 Đ. Hoàng Mai, Hoàng Văn Thụ, Hoàng Mai, Hà Nội"
Siêu Thị Thịt Nhập Khẩu,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Th%E1%BB%8Bt+Nh%E1%BA%ADp+Kh%E1%BA%A9u/data=!4m7!3m6!1s0x3135ad002c892fed:0xe112e41e6472d35!8m2!3d20.9629176!4d105.8258079!16s%2Fg%2F11g8p1094p!19sChIJ7S-JLACtNTERNS1H5kEuEQ4?authuser=0&hl=en&rclk=1,Grocery store,,,,0934 408 283,"Siêu Thị Thịt Nhập Khẩu, 21 P. Linh Đ., Hoàng Liệt, Hoàng Mai, Hà Nội"
Siêu Thị Vitamin,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Vitamin/data=!4m7!3m6!1s0x3135aebd5e78a6c5:0x6bcf6172dcb80d28!8m2!3d20.9807691!4d105.8889953!16s%2Fg%2F11c5ssps4h!19sChIJxaZ4Xr2uNTERKA243HJhz2s?authuser=0&hl=en&rclk=1,Health food store,4,2,,0947 404 646,"Siêu Thị Vitamin, 38A Ng. 649 Đ. Lĩnh Nam, Lĩnh Nam, Hoàng Mai, Hà Nội 100000"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135acf87e86e29f:0x9689acfc02e29158!8m2!3d20.9720724!4d105.8287825!16s%2Fg%2F11jch0rv_f!19sChIJn-KGfvisNTERWJHiAvysiZY?authuser=0&hl=en&rclk=1,Supermarket,4.5,22,,024 7106 6866,"WinMart+, Số 17 ngõ 77, phố P. Đặng Xuân Bảng, Đại Kim, Hoàng Mai, Hà Nội 11718"
Siêu Thị Khăn Cân,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Kh%C4%83n+C%C3%A2n/data=!4m7!3m6!1s0x3135ac883a1d59bf:0xae1b141bf77fd833!8m2!3d20.996737!4d105.8257904!16s%2Fg%2F11gcnl03yy!19sChIJv1kdOoisNTERM9h_9xsUG64?authuser=0&hl=en&rclk=1,Supermarket,,,http://khancan.net/,0984 678 111,"Siêu Thị Khăn Cân, Ngõ 126 P. Hoàng Văn Thái, Khương Mai, Thanh Xuân, Hà Nội 100000"
Siêu Thị Sieuthitienloi.com,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Sieuthitienloi.com/data=!4m7!3m6!1s0x3135ac43eba024ef:0x4cf9688e8a57a8d4!8m2!3d20.980148!4d105.845367!16s%2Fg%2F11rwmnlns9!19sChIJ7ySg60OsNTER1KhXio5o-Uw?authuser=0&hl=en&rclk=1,Department store,,,,0967 250 786,"XRJW+345 Siêu Thị Sieuthitienloi.com, KĐT Nam, Ng. Tự Do, Trương Định, Hoàng Mai, Hà Nội"
Tmart Trần Thủ Độ,https://www.google.com/maps/place/Tmart+Tr%E1%BA%A7n+Th%E1%BB%A7+%C4%90%E1%BB%99/data=!4m7!3m6!1s0x3135ada0079a09ed:0x477abf0432855967!8m2!3d20.958186!4d105.8466152!16s%2Fg%2F11h4gy6jjf!19sChIJ7QmaB6CtNTERZ1mFMgS_ekc?authuser=0&hl=en&rclk=1,Supermarket,3.8,190,,1900 6446,"XR5W+7JH Tmart Trần Thủ Độ, P. Trần Thủ Độ, Hoàng Liệt, Hoàng Mai, Hà Nội"
Siêu thị tiện lợi,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+ti%E1%BB%87n+l%E1%BB%A3i/data=!4m7!3m6!1s0x3135adf317a420b3:0x5b5031c5d7366a00!8m2!3d20.9794457!4d105.8449844!16s%2Fg%2F11rtlwf8ks!19sChIJsyCkF_OtNTERAGo218UxUFs?authuser=0&hl=en&rclk=1,Convenience store,,,,0977 262 713,"Siêu thị tiện lợi, Ct2B chung cư Nam Đô, 609 Trương Định, Thịnh Liệt, Hoàng Mai, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x3135acffe6a04f77:0x97bcc31a6d6ddde2!8m2!3d20.9632774!4d105.8264731!16s%2Fg%2F11hz_5ct8b!19sChIJd0-g5v-sNTER4t1tbRrDvJc?authuser=0&hl=en&rclk=1,Supermarket,3,1,,024 7106 6866,"WinMart+, Kiot 82. tầng 1. tòa HH3C. Khu DV TH và nhà ở Hồ Linh Đàm, Hoàng Mai, Hà Nội 11719"
LINK MART,https://www.google.com/maps/place/LINK+MART/data=!4m7!3m6!1s0x3135ad990dd78a23:0xa96de788d3219106!8m2!3d20.9633301!4d105.8277904!16s%2Fg%2F11fqzs0f9m!19sChIJI4rXDZmtNTERBpEh04jnbak?authuser=0&hl=en&rclk=1,Supermarket,5,1,,0986 355 169,"LINK MART, Kiot 42 HH3C, P. Linh Đ., Khu đô thị Linh Đàm, Hoàng Mai, Hà Nội"
Siêu Thị Mini Phúc Lộc,https://www.google.com/maps/place/Si%C3%AAu+Th%E1%BB%8B+Mini+Ph%C3%BAc+L%E1%BB%99c/data=!4m7!3m6!1s0x3135ad75cb52cbbd:0x4266cb5bf5c90580!8m2!3d20.9892744!4d105.832383!16s%2Fg%2F11g1g29q9v!19sChIJvctSy3WtNTERgAXJ9VvLZkI?authuser=0&hl=en&rclk=1,Grocery store,4.5,2,,,"XRQJ+PX2 Siêu Thị Mini Phúc Lộc, Khu đô thị Định Công, Hoàng Mai, Hà Nội"
