title,link,main_category,rating,reviews,website,phone,address
SIÊU THỊ BẢN VẼ,https://www.google.com/maps/place/SI%C3%8AU+TH%E1%BB%8A+B%E1%BA%A2N+V%E1%BA%BC/data=!4m7!3m6!1s0x3134518950d9cd35:0x31532f13f529846b!8m2!3d20.9937376!4d105.6404541!16s%2Fg%2F11rg31kkrf!19sChIJNc3ZUIlRNDERa4Qp9RMvUzE?authuser=0&hl=en&rclk=1,Home builder,5,2,http://sieuthibanve.com/,0981 374 794,"XJVR+F5W SIÊU THỊ BẢN VẼ, TT. Quốc Oai, Quốc Oai, Hà Nội"
Tạp Hóa Sáu Suất,https://www.google.com/maps/place/T%E1%BA%A1p+H%C3%B3a+S%C3%A1u+Su%E1%BA%A5t/data=!4m7!3m6!1s0x3134518792d44193:0xbe3fec0ae5f3798b!8m2!3d20.9850536!4d105.6047346!16s%2Fg%2F11h0_kxpfk!19sChIJk0HUkodRNDERi3nz5QrsP74?authuser=0&hl=en&rclk=1,Supermarket,4,6,,,"Tạp Hóa Sáu Suất, Làng Bái Nội, Liệp Tuyết, Quốc Oai, Hà Nội"
Siêu thị Điện máy XANH,https://www.google.com/maps/place/Si%C3%AAu+th%E1%BB%8B+%C4%90i%E1%BB%87n+m%C3%A1y+XANH/data=!4m7!3m6!1s0x3134514bb032f67d:0xe482a3be87785eef!8m2!3d20.9526365!4d105.6153563!16s%2Fg%2F11llzwl8n_!19sChIJffYysEtRNDER7154h76jguQ?authuser=0&hl=en&rclk=1,Electronics store,4.8,4,https://business.google.com/dashboard/l/01007989860433038769?hl=vi,1800 1061,"Siêu thị Điện máy XANH, Thôn Cấn Thượng, Cấn Huu, Quốc Oai, Hà Nội 10000"
Cửa Hàng Tổng Hợp Huyện Quốc Oai,https://www.google.com/maps/place/C%E1%BB%ADa+H%C3%A0ng+T%E1%BB%95ng+H%E1%BB%A3p+Huy%E1%BB%87n+Qu%E1%BB%91c+Oai/data=!4m7!3m6!1s0x313450e2ce4b1581:0x38669d54d444b1f1!8m2!3d20.9931555!4d105.6392748!16s%2Fg%2F12mj_rx8z!19sChIJgRVLzuJQNDER8bFE1FSdZjg?authuser=0&hl=en&rclk=1,Variety store,,,,,"XJVQ+7P6 Cửa Hàng Tổng Hợp Huyện Quốc Oai, ĐT80, TT. Quốc Oai, Quốc Oai, Hà Nội"
WinMart+,https://www.google.com/maps/place/WinMart%2B/data=!4m7!3m6!1s0x31345139eaaaaaab:0x8c8d386f2d0a9a46!8m2!3d21.0124117!4d105.6596576!16s%2Fg%2F11jcrybybj!19sChIJq6qq6jlRNDERRpoKLW84jYw?authuser=0&hl=en&rclk=1,Grocery store,5,8,http://winmart.vn/,024 7106 6866,"2M65+XV7 WinMart+, Thôn 3, Quốc Oai, Hà Nội"
Quốc Oai Market,https://www.google.com/maps/place/Qu%E1%BB%91c+Oai+Market/data=!4m7!3m6!1s0x3134511d4d8e58dd:0xa93163a0455083fe!8m2!3d20.9923845!4d105.6420616!16s%2Fg%2F11gzjz1fr!19sChIJ3ViOTR1RNDER_oNQRaBjMak?authuser=0&hl=en&rclk=1,Market,4,423,,024 3386 6866,"XJRR+XR7 Quốc Oai Market, ĐT80, TT. Quốc Oai, Quốc Oai, Hà Nội"
Thế Giới Di Động,https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+Di+%C4%90%E1%BB%99ng/data=!4m7!3m6!1s0x31345177d2c610d3:0x48c1e89128ca7d88!8m2!3d20.9781585!4d105.6736029!16s%2Fg%2F11dxdy4f2k!19sChIJ0xDG0ndRNDERiH3KKJHowUg?authuser=0&hl=en&rclk=1,Cell phone store,4.3,65,https://www.thegioididong.com/,1800 1060,"Thế Giới Di Động, Thôn 1, Quốc Oai, Hà Nội 10000"
Mai Tây Shop,https://www.google.com/maps/place/Mai+T%C3%A2y+Shop/data=!4m7!3m6!1s0x3134516ddd9681af:0xfc425810ac0aa6de!8m2!3d21.0134289!4d105.658638!16s%2Fg%2F11s9cnvgrs!19sChIJr4GW3W1RNDER3qYKrBBYQvw?authuser=0&hl=en&rclk=1,Grocery store,,,,,"2M75+9FC Mai Tây Shop, Hữu Bằng, Quốc Oai, Hà Nội"
cửa hàng bách hoá,https://www.google.com/maps/place/c%E1%BB%ADa+h%C3%A0ng+b%C3%A1ch+ho%C3%A1/data=!4m7!3m6!1s0x313451f78387b975:0xa4093b4cf96c770c!8m2!3d21.0117866!4d105.6585361!16s%2Fg%2F11jchpv8cz!19sChIJdbmHg_dRNDERDHds-Uw7CaQ?authuser=0&hl=en&rclk=1,Grocery store,,,,,"2M65+PC7 cửa hàng bách hoá, Hữu Bằng, Quốc Oai, Hà Nội"
Thế Giới Di Động,https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+Di+%C4%90%E1%BB%99ng/data=!4m7!3m6!1s0x3134512b360d880f:0xc302253ce660f80f!8m2!3d21.0265426!4d105.6455424!16s%2Fg%2F11gfm8_p7n!19sChIJD4gNNitRNDERD_hg5jwlAsM?authuser=0&hl=en&rclk=1,Cell phone store,4.5,74,https://www.thegioididong.com/,1800 1060,"Thế Giới Di Động, Xóm 3, Thôn, Hữu Bằng, Quốc Oai, Hà Nội 10000"
